epoch,train_loss,val_loss,train_classifier_loss,val_classifier_loss,learning_rate
1,0.06294278853705951,0.14373517036437988,0.02674995256321771,0.07696183770895004,0.0001
2,0.06593959672110421,0.13690290413796902,0.029560646574412073,0.06909366976469755,0.0001
3,0.05426829627582005,0.13779928162693977,0.02434595860540867,0.07397083193063736,0.0001
4,0.04815712251833507,0.1284031942486763,0.019960320687719753,0.06693237740546465,0.0001
5,0.045657409355044365,0.13525045290589333,0.017972846116338457,0.07270456664264202,0.0001
6,0.03958191642803805,0.1409061923623085,0.016190954350999424,0.07803153619170189,0.0001
7,0.03824007431311267,0.1468578577041626,0.014327953303498881,0.08216198533773422,0.0001
8,0.03499893844127655,0.1467268355190754,0.012347303596990449,0.078970180824399,0.0001
9,0.030534081427114352,0.1587738636881113,0.01076443400233984,0.0881614601239562,0.0001
10,0.03199150572930064,0.1557075958698988,0.01175752588148628,0.08507002610713243,0.0001
11,0.03079025394150189,0.15412788279354572,0.011897199521107333,0.08442422561347485,5e-05
12,0.028655105403491428,0.16439859569072723,0.00951561757496425,0.0924499873071909,5e-05
13,0.02736293843814305,0.16482426971197128,0.009428037663123437,0.09461032226681709,5e-05
14,0.027687895244785717,0.16805247217416763,0.009820254785673959,0.09799551498144865,5e-05
15,0.02605158569557326,0.16540800221264362,0.008750686954174722,0.09442982636392117,5e-05
