epoch,train_loss,val_loss,train_classifier_loss,val_classifier_loss,learning_rate
1,0.20208555087447166,0.22350821271538734,0.09659379068762064,0.09006286319345236,0.0001
2,0.15452372282743454,0.18839226104319096,0.058983479626476765,0.0753514557145536,0.0001
3,0.13493166211992502,0.17279768269509077,0.048329165671020746,0.07458776561543345,0.0001
4,0.12032634019851685,0.16067623253911734,0.04442241322249174,0.07216428080573678,0.0001
5,0.11318670678883791,0.15244432259351015,0.044726381078362465,0.07005928223952651,0.0001
6,0.10472508985549212,0.1426002038642764,0.03925260528922081,0.06654098723083735,0.0001
7,0.10234557278454304,0.13829674664884806,0.034711991203948855,0.06537674274295568,0.0001
8,0.0923081673681736,0.14147037267684937,0.03407597471959889,0.06638330407440662,0.0001
9,0.09615648072212934,0.13680281676352024,0.032581059727817774,0.06598798418417573,0.0001
10,0.09557845257222652,0.1357125835493207,0.03639273438602686,0.06536642462015152,0.0001
11,0.08644348382949829,0.13703907374292612,0.029990811832249165,0.06497268145903945,0.0001
12,0.08394404780119658,0.1367623656988144,0.02822336507961154,0.06590332370251417,0.0001
13,0.0854190499521792,0.12861179281026125,0.03122633253224194,0.061042973306030035,0.0001
14,0.07660848274827003,0.13212317414581776,0.025337856961414218,0.06430276529863477,0.0001
15,0.07986404001712799,0.13580331671983004,0.02600895264185965,0.06576221575960517,0.0001
16,0.07239077473059297,0.1425767010077834,0.023832115344703197,0.07415613764896989,0.0001
17,0.07654164684936404,0.13858906365931034,0.025355529505759478,0.06925955507904291,0.0001
18,0.06799471424892545,0.15793619770556688,0.021061345236375928,0.08868080656975508,0.0001
19,0.06989944726228714,0.13902860041707754,0.02266386686824262,0.07217708369717002,0.0001
20,0.06886715115979314,0.14444410521537066,0.019811023958027363,0.07766582677140832,5e-05
21,0.07090745540335774,0.13875313010066748,0.022564555634744465,0.07331692473962903,5e-05
22,0.0658518485724926,0.14185116812586784,0.020858578849583864,0.07488195179030299,5e-05
23,0.0667862705886364,0.13997169956564903,0.01934637629892677,0.0728912902995944,5e-05
24,0.06773180374875665,0.14073283225297928,0.02113427617587149,0.07458334695547819,5e-05
25,0.06862926064059138,0.14358483906835318,0.0192089470801875,0.07712380634620786,5e-05
26,0.06401673657819629,0.14153927750885487,0.01749940763693303,0.07527771173045039,2.5e-05
27,0.06074367603287101,0.14250099658966064,0.01576655893586576,0.07632836513221264,2.5e-05
28,0.06649475358426571,0.14263902883976698,0.019135630456730723,0.07704601949080825,2.5e-05
29,0.060525080654770136,0.14201080705970526,0.015881145955063403,0.07642999663949013,2.5e-05
30,0.06607785634696484,0.14299756847321987,0.01870665594469756,0.07686015777289867,2.5e-05
31,0.06837604567408562,0.14730878546833992,0.018671735422685742,0.08078746031969786,2.5e-05
32,0.06277041649445891,0.1490249577909708,0.01809477573260665,0.08155647944658995,1.25e-05
33,0.06119122542440891,0.14603544026613235,0.016775317722931504,0.07928750570863485,1.25e-05
34,0.06078204372897744,0.14253803342580795,0.016732486430555582,0.07670297613367438,1.25e-05
35,0.06280631618574262,0.14189203921705484,0.0186826316639781,0.07616233918815851,1.25e-05
36,0.05662435432896018,0.14193867798894644,0.014722029911354184,0.07652248023077846,1.25e-05
37,0.059102260041981936,0.1446485836058855,0.01527524774428457,0.07920899987220764,1.25e-05
38,0.05639561405405402,0.1458074375987053,0.01455598755273968,0.07961634732782841,6.25e-06
