image_path,image_name,subfolder,class_id,class_name,confidence,xmin,ymin,xmax,ymax
/srv/shared_leopard_toad/2024/18.11.2024/6R/112MEDIA/DSCF0650.JPG,DSCF0650.JPG,6R/112MEDIA,2,Western_Leopard_Toad,0.2567,2761.3,1745.9,3128.2,1983.5
/srv/shared_leopard_toad/2024/18.11.2024/6R/112MEDIA/DSCF0650.JPG,DSCF0650.JPG,6R/112MEDIA,2,Western_Leopard_Toad,0.2311,1.9,609.8,156.5,1129.6
/srv/shared_leopard_toad/2024/18.11.2024/6R/112MEDIA/DSCF0512.JPG,DSCF0512.JPG,6R/112MEDIA,2,Western_Leopard_Toad,0.5049,1069.1,892.2,1644.3,1447.3
/srv/shared_leopard_toad/2024/18.11.2024/6R/112MEDIA/DSCF0594.JPG,DSCF0594.JPG,6R/112MEDIA,2,Western_Leopard_Toad,0.2492,118.5,0.0,631.6,386.9
/srv/shared_leopard_toad/2024/18.11.2024/6R/112MEDIA/DSCF0667.JPG,DSCF0667.JPG,6R/112MEDIA,2,Western_Leopard_Toad,0.2084,1.8,675.0,148.2,1146.3
/srv/shared_leopard_toad/2024/18.11.2024/6R/112MEDIA/DSCF0623.JPG,DSCF0623.JPG,6R/112MEDIA,2,Western_Leopard_Toad,0.5720,73.7,0.0,682.3,397.1
/srv/shared_leopard_toad/2024/18.11.2024/6R/112MEDIA/DSCF0501.JPG,DSCF0501.JPG,6R/112MEDIA,2,Western_Leopard_Toad,0.5610,956.1,897.3,1652.3,1468.3
/srv/shared_leopard_toad/2024/18.11.2024/6R/112MEDIA/DSCF0681.JPG,DSCF0681.JPG,6R/112MEDIA,2,Western_Leopard_Toad,0.3020,2994.7,1249.4,3443.4,1541.1
/srv/shared_leopard_toad/2024/18.11.2024/6R/112MEDIA/DSCF0490.JPG,DSCF0490.JPG,6R/112MEDIA,2,Western_Leopard_Toad,0.4629,965.2,900.2,1648.6,1458.1
/srv/shared_leopard_toad/2024/18.11.2024/6R/112MEDIA/DSCF0649.JPG,DSCF0649.JPG,6R/112MEDIA,2,Western_Leopard_Toad,0.2257,1.6,624.9,159.6,1126.2
/srv/shared_leopard_toad/2024/18.11.2024/6R/112MEDIA/DSCF0476.JPG,DSCF0476.JPG,6R/112MEDIA,2,Western_Leopard_Toad,0.6244,1240.1,1686.9,2081.3,2204.9
/srv/shared_leopard_toad/2024/18.11.2024/6R/112MEDIA/DSCF0656.JPG,DSCF0656.JPG,6R/112MEDIA,2,Western_Leopard_Toad,0.3126,1.4,596.8,160.9,1146.1
/srv/shared_leopard_toad/2024/18.11.2024/6R/112MEDIA/DSCF0487.JPG,DSCF0487.JPG,6R/112MEDIA,2,Western_Leopard_Toad,0.8656,943.3,899.2,1645.4,1480.2
/srv/shared_leopard_toad/2024/18.11.2024/6R/112MEDIA/DSCF0487.JPG,DSCF0487.JPG,6R/112MEDIA,2,Western_Leopard_Toad,0.3278,1299.0,2178.1,1876.9,2454.0
/srv/shared_leopard_toad/2024/18.11.2024/6R/112MEDIA/DSCF0486.JPG,DSCF0486.JPG,6R/112MEDIA,2,Western_Leopard_Toad,0.3490,1289.3,2173.1,1857.3,2450.4
/srv/shared_leopard_toad/2024/18.11.2024/6R/112MEDIA/DSCF0596.JPG,DSCF0596.JPG,6R/112MEDIA,2,Western_Leopard_Toad,0.5719,2222.6,988.3,2620.0,1350.9
/srv/shared_leopard_toad/2024/18.11.2024/6R/112MEDIA/DSCF0596.JPG,DSCF0596.JPG,6R/112MEDIA,2,Western_Leopard_Toad,0.2456,24.1,0.0,621.4,385.6
/srv/shared_leopard_toad/2024/18.11.2024/6R/112MEDIA/DSCF0505.JPG,DSCF0505.JPG,6R/112MEDIA,2,Western_Leopard_Toad,0.5204,933.7,898.9,1647.9,1467.4
/srv/shared_leopard_toad/2024/18.11.2024/6R/112MEDIA/DSCF0662.JPG,DSCF0662.JPG,6R/112MEDIA,2,Western_Leopard_Toad,0.4353,1.7,677.0,148.7,1150.3
