image_path,evaluation
/srv/shared_leopard_toad/2025/Documents/22.09-29.09.2025/5R/103MEDIA/DSCF0870.JPG,Correct
/srv/shared_leopard_toad/2025/Documents/22.09-29.09.2025/5R/103MEDIA/DSCF0554.JPG,Correct
/srv/shared_leopard_toad/2025/Documents/22.09-29.09.2025/5R/102MEDIA/DSCF0812.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/22.09-29.09.2025/5R/102MEDIA/DSCF0827.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/22.09-29.09.2025/5R/102MEDIA/DSCF0822.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/22.09-29.09.2025/5R/102MEDIA/DSCF0792.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/22.09-29.09.2025/5R/102MEDIA/DSCF0788.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/22.09-29.09.2025/5R/102MEDIA/DSCF0820.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/22.09-29.09.2025/5R/102MEDIA/DSCF0790.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/22.09-29.09.2025/5R/102MEDIA/DSCF0805.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/22.09-29.09.2025/5R/102MEDIA/DSCF0816.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/22.09-29.09.2025/5R/102MEDIA/DSCF0811.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/22.09-29.09.2025/5R/102MEDIA/DSCF0824.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/22.09-29.09.2025/5R/102MEDIA/DSCF0015.JPG,Correct
/srv/shared_leopard_toad/2025/Documents/22.09-29.09.2025/5R/102MEDIA/DSCF0815.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/22.09-29.09.2025/5R/102MEDIA/DSCF0797.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/22.09-29.09.2025/5R/102MEDIA/DSCF0793.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/22.09-29.09.2025/5R/102MEDIA/DSCF0803.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/22.09-29.09.2025/5R/102MEDIA/DSCF0835.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/22.09-29.09.2025/5R/102MEDIA/DSCF0832.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/22.09-29.09.2025/5R/102MEDIA/DSCF0789.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/22.09-29.09.2025/5R/101MEDIA/DSCF0918.JPG,Correct
/srv/shared_leopard_toad/2025/Documents/22.09-29.09.2025/5R/106MEDIA/DSCF0146.JPG,Incorrect
