image_path,status
/srv/shared_leopard_toad/2024/28.08.2024/6R/105MEDIA/DSCF0468.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/15.09-22.09.2025/4Z/109MEDIA/DSCF0217.JPG,To annotate
/srv/shared_leopard_toad/2024/11.10.2024/5R/103MEDIA/DSCF0308.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/09.09.15.09.2025/6R/103MEDIA/DSCF0591.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/06.10-13.10.2025/4Z/100MEDIA/DSCF0307.JPG,To annotate
/srv/shared_leopard_toad/2023/Cameras - AI Data/5R/5r-101 (309).JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/29.09.06.10.2025/4Z/108MEDIA/DSCF0647.JPG,To annotate
/srv/shared_leopard_toad/2024/28.08.2024/6R/105MEDIA/DSCF0762.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/6R/109MEDIA/DSCF0929.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/15.09-22.09.2025/3Z/106MEDIA/DSCF0579.JPG,To annotate
/srv/shared_leopard_toad/2024/26.09.2024/3Z/102MEDIA/DSCF0515.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/15.09-22.09.2025/6R/100MEDIA/DSCF0261.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/25.08-01.09.2025/3Z/105MEDIA/DSCF0479.JPG,To annotate
/srv/shared_leopard_toad/2024/09.02.2024/4Z/103MEDIA/DSCF0161.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/22.09-29.09.2025/6R/103MEDIA/DSCF0562.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/6R/106MEDIA/DSCF0991.JPG,To annotate
/srv/shared_leopard_toad/2024/02.10.2024/6Z/102MEDIA/DSCF0749.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/15.09-22.09.2025/3Z/108MEDIA/DSCF0593.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/09.09.15.09.2025/3Z/104MEDIA/DSCF0904.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/15.09-22.09.2025/6R/100MEDIA/DSCF0317.JPG,To annotate
/srv/shared_leopard_toad/2024/11.10.2024/6Z/111MEDIA/DSCF0154.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/6R/101MEDIA/DSCF0854.JPG,To annotate
/srv/shared_leopard_toad/2024/28.08.2024/6R/106MEDIA/DSCF0717.JPG,To annotate
/srv/shared_leopard_toad/2024/28.08.2024/6R/107MEDIA/DSCF0162.JPG,To annotate
/srv/shared_leopard_toad/2024/16.09.2024/6R/108MEDIA/DSCF0647.JPG,To annotate
/srv/shared_leopard_toad/2024/11.10.2024/3Z/100MEDIA/DSCF0314.JPG,To annotate
