image_path,status
/srv/shared_leopard_toad/2025/Documents/06.10-13.10.2025/5R/103MEDIA/DSCF0878.JPG,To annotate
/srv/shared_leopard_toad/2023/Cameras - AI Data/5R/5r-101 (654).JPG,To annotate
/srv/shared_leopard_toad/2023/Cameras-Master Data/6R/104MEDIA/DSCF0396.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/15.09-22.09.2025/3Z/106MEDIA/DSCF0527.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/29.09.06.10.2025/4Z/109MEDIA/DSCF0050.JPG,To annotate
/srv/shared_leopard_toad/2024/11.10.2024/6Z/107MEDIA/DSCF0936.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/09.09.15.09.2025/6R/102MEDIA/DSCF0507.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/09.09.15.09.2025/3R/101MEDIA/DSCF0473.JPG,To annotate
/srv/shared_leopard_toad/2024/28.08.2024/6R/106MEDIA/DSCF0566.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/15.09-22.09.2025/4Z/100MEDIA/DSCF0240.JPG,To annotate
/srv/shared_leopard_toad/2024/26.09.2024/6Z/106MEDIA/DSCF0945.JPG,To annotate
/srv/shared_leopard_toad/2024/09.02.2024/5R/102MEDIA/DSCF0070.JPG,To annotate
/srv/shared_leopard_toad/2024/02.09.2024/6Z/101MEDIA/DSCF0410.JPG,To annotate
/srv/shared_leopard_toad/2023/Cameras - AI Data/3Z/3z-100 (830).JPG,To annotate
/srv/shared_leopard_toad/2024/23.08.2024/4Z/105MEDIA/DSCF0531.JPG,To annotate
/srv/shared_leopard_toad/2023/Cameras - AI Data/5R/5r-101 (805).JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/22.09-29.09.2025/6R/102MEDIA/DSCF0079.JPG,To annotate
/srv/shared_leopard_toad/2023/Cameras - AI Data/6R/102MEDIA/6r-102 (543).JPG,To annotate
/srv/shared_leopard_toad/2023/Cameras - AI Data/3Z/3z-100 (8).JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/29.09.06.10.2025/4Z/103MEDIA/DSCF0034.JPG,To annotate
/srv/shared_leopard_toad/2024/02.09.2024/3R/101MEDIA/DSCF0516.JPG,To annotate
/srv/shared_leopard_toad/2024/28.08.2024/3Z/110MEDIA/DSCF0524.JPG,To annotate
/srv/shared_leopard_toad/2023/Cameras - AI Data/5R/5r-100 (768).JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/29.09.06.10.2025/6R/104MEDIA/DSCF0232.JPG,To annotate
