epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,12.9257,0.78298,0.64829,0.00341,0.91844,0.75819,0.85712,0.66558,1.1761,1.39681,0.00554,0.00017148,0.00017148,0.00017148
2,25.4484,0.79269,0.64822,0.00339,0.75483,0.78044,0.85066,0.6401,1.16591,1.37398,0.0055,0.000345461,0.000345461,0.000345461
3,34.4401,0.90941,0.6267,0.00391,0.89804,0.63411,0.84353,0.6314,1.17161,1.32672,0.00556,0.000507181,0.000507181,0.000507181
4,41.2616,0.93582,0.66861,0.00484,0.95342,0.73174,0.84853,0.63726,1.13924,1.20369,0.00539,0.00065664,0.00065664,0.00065664
5,47.8958,0.91866,0.7679,0.00472,0.8222,0.74336,0.83963,0.58443,1.25205,1.28646,0.00611,0.000793838,0.000793838,0.000793838
6,54.5118,0.89956,0.66224,0.00438,0.88046,0.63508,0.77602,0.55441,1.19149,1.37127,0.0061,0.000918776,0.000918776,0.000918776
7,61.0627,0.97427,0.83882,0.00494,0.96862,0.74325,0.89044,0.66476,1.06511,0.98384,0.00527,0.00103145,0.00103145,0.00103145
8,67.7124,0.98791,0.71692,0.00422,0.72759,0.66325,0.78348,0.62658,1.11086,1.62165,0.00523,0.0010989,0.0010989,0.0010989
9,74.5143,1.02495,0.70301,0.00654,0.69142,0.82135,0.82787,0.63212,1.10741,1.08197,0.00532,0.00105174,0.00105174,0.00105174
10,81.1211,1.03196,0.80551,0.00522,0.73453,0.77534,0.81643,0.6258,1.13173,1.20367,0.00526,0.00100459,0.00100459,0.00100459
11,87.705,1.06765,0.67067,0.00643,0.87074,0.73838,0.86283,0.67565,1.02541,1.13915,0.00481,0.00095743,0.00095743,0.00095743
12,94.409,1.00494,0.66033,0.00509,0.84696,0.62985,0.81991,0.62343,1.12082,1.38179,0.00534,0.000910273,0.000910273,0.000910273
13,101.034,1.02579,0.70554,0.00592,0.7666,0.69692,0.79517,0.60048,1.08662,1.42329,0.00514,0.000863116,0.000863116,0.000863116
14,107.621,0.96172,0.59176,0.00503,0.82179,0.67885,0.80158,0.62484,1.12069,1.63828,0.00547,0.000815959,0.000815959,0.000815959
15,114.424,0.9115,0.65348,0.00406,0.76842,0.76328,0.8181,0.63394,1.10456,1.12195,0.0053,0.000768802,0.000768802,0.000768802
16,121.087,0.91089,0.52888,0.00446,0.95639,0.65491,0.83317,0.61024,1.2349,1.2351,0.00611,0.000721645,0.000721645,0.000721645
17,127.564,0.88026,0.51307,0.00437,0.82239,0.78128,0.85428,0.65338,1.12491,1.1792,0.00548,0.000674488,0.000674488,0.000674488
18,134.215,0.82393,0.45124,0.00502,0.85252,0.75545,0.85965,0.67343,1.07992,1.24114,0.00532,0.000627331,0.000627331,0.000627331
19,140.779,0.85311,0.47047,0.00392,0.92315,0.69101,0.84243,0.6664,1.11297,1.40625,0.00539,0.000580174,0.000580174,0.000580174
20,147.4,0.83621,0.45363,0.00496,0.87472,0.67692,0.83024,0.65685,1.13469,1.5111,0.00546,0.000533017,0.000533017,0.000533017
21,157.972,0.79958,0.5096,0.00482,0.79047,0.63451,0.77798,0.60845,1.20801,1.77772,0.0058,0.00048586,0.00048586,0.00048586
22,165.555,0.77322,0.40626,0.00415,0.7942,0.61659,0.74904,0.5813,1.22668,1.8806,0.00596,0.000438703,0.000438703,0.000438703
23,172.409,0.73522,0.4266,0.00376,0.86374,0.63603,0.78171,0.61644,1.17842,1.57679,0.00557,0.000391546,0.000391546,0.000391546
24,178.889,0.76233,0.43616,0.00364,0.8778,0.66486,0.80555,0.63114,1.16791,1.49917,0.00554,0.000344389,0.000344389,0.000344389
25,185.448,0.77312,0.51329,0.0047,0.8428,0.73154,0.816,0.6397,1.18834,1.50206,0.0056,0.000297232,0.000297232,0.000297232
26,192.041,0.74086,0.4009,0.00356,0.9004,0.73839,0.8336,0.64992,1.11648,1.35978,0.00523,0.000250075,0.000250075,0.000250075
27,198.612,0.6845,0.33704,0.00351,0.89325,0.73839,0.83534,0.66449,1.10534,1.34747,0.00516,0.000202918,0.000202918,0.000202918
28,205.186,0.70538,0.34013,0.00324,0.88826,0.71857,0.83604,0.65722,1.11832,1.3599,0.00529,0.000155761,0.000155761,0.000155761
29,211.948,0.6523,0.30009,0.00368,0.87308,0.71839,0.8416,0.66637,1.12757,1.36677,0.00529,0.000108604,0.000108604,0.000108604
30,218.541,0.6419,0.41605,0.00349,0.85352,0.73839,0.84118,0.66394,1.12231,1.35795,0.00526,6.1447e-05,6.1447e-05,6.1447e-05
