image_path,status
/srv/shared_leopard_toad/2025/Documents/22.09-29.09.2025/6R/101MEDIA/DSCF0384.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/29.09.06.10.2025/3R/106MEDIA/DSCF0003.JPG,To annotate
/srv/shared_leopard_toad/2023/Cameras - AI Data/6R/102MEDIA/6r-102 (533).JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/06.10-13.10.2025/5R/102MEDIA/DSCF0832.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/15.09-22.09.2025/6Z/105MEDIA/DSCF0567.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/06.10-13.10.2025/6Z/105MEDIA/DSCF0612.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/15.09-22.09.2025/6Z/102MEDIA/DSCF0791.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/06.10-13.10.2025/5R/102MEDIA/DSCF0805.JPG,To annotate
/srv/shared_leopard_toad/2024/18.11.2024/6Z/102MEDIA/DSCF0824.JPG,To annotate
/srv/shared_leopard_toad/2024/26.09.2024/3Z/102MEDIA/DSCF0931.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/06.10-13.10.2025/3R/103MEDIA/DSCF0590.JPG,To annotate
/srv/shared_leopard_toad/2023/Cameras-Master Data/6R/102MEDIA/DSCF0484.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/09.09.15.09.2025/3R/105MEDIA/DSCF0607.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/06.10-13.10.2025/5R/100MEDIA/DSCF0024.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/6R/102MEDIA/DSCF0806.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/22.09-29.09.2025/6R/101MEDIA/DSCF0421.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/22.09-29.09.2025/6R/100MEDIA/DSCF0050.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/06.10-13.10.2025/6Z/100MEDIA/DSCF0017.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/22.09-29.09.2025/5R/102MEDIA/DSCF0836.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/06.10-13.10.2025/6Z/105MEDIA/DSCF0570.JPG,To annotate
/srv/shared_leopard_toad/2024/23.08.2024/6R/105MEDIA/DSCF0137.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/04.08.2025/5R/100MEDIA/DSCF0444.JPG,To annotate
/srv/shared_leopard_toad/2024/18.11.2024/4Z/112MEDIA/DSCF0592.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/06.10-13.10.2025/3R/103MEDIA/DSCF0606.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/06.10-13.10.2025/6R/106MEDIA/DSCF0505.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/06.10-13.10.2025/5R/102MEDIA/DSCF0773.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/6R/108MEDIA/DSCF0386.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/29.09.06.10.2025/3R/108MEDIA/DSCF0799.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/29.09.06.10.2025/3R/101MEDIA/DSCF0237.JPG,To annotate
/srv/shared_leopard_toad/2023/Cameras - AI Data/6R/103MEDIA/6r-103 (221).JPG,To annotate
/srv/shared_leopard_toad/2024/28.08.2024/5R/104MEDIA/DSCF0427.JPG,To annotate
/srv/shared_leopard_toad/2023/Cameras - AI Data/6R/104MEDIA/6r-104 (706).JPG,To annotate
/srv/shared_leopard_toad/2024/18.11.2024/6Z/104MEDIA/DSCF0183.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/15.09-22.09.2025/6Z/101MEDIA/DSCF0400.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/22.09-29.09.2025/6R/101MEDIA/DSCF0410.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/06.10-13.10.2025/6R/106MEDIA/DSCF0452.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/6Z/100MEDIA/DSCF0023 (2).JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/06.10-13.10.2025/5R/102MEDIA/DSCF0802.JPG,To annotate
/srv/shared_leopard_toad/2024/18.11.2024/6Z/102MEDIA/DSCF0851.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/15.09-22.09.2025/6Z/105MEDIA/DSCF0562.JPG,To annotate
/srv/shared_leopard_toad/2024/18.11.2024/4Z/112MEDIA/DSCF0585.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/22.09-29.09.2025/5R/103MEDIA/DSCF0506.JPG,To annotate
