epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,17.703,1.68132,5.7314,0.01294,0.08173,0.25533,0.07233,0.04026,1.62411,4.76565,0.00876,0.00017148,0.00017148,0.00017148
2,29.7457,1.58611,3.76737,0.00804,0.8045,0.27778,0.38394,0.25649,1.38816,2.60777,0.00686,0.000353713,0.000353713,0.000353713
3,37.1319,1.528,2.85241,0.00689,0.88704,0.19444,0.34812,0.23279,1.31448,2.24632,0.00652,0.000532268,0.000532268,0.000532268
4,43.1929,1.44311,2.22681,0.00775,0.8527,0.39914,0.46731,0.31529,1.28671,1.75354,0.00638,0.000707145,0.000707145,0.000707145
5,48.9348,1.32104,1.86041,0.0066,0.82845,0.40278,0.4799,0.31899,1.18652,1.78252,0.00587,0.000878343,0.000878343,0.000878343
6,53.9823,1.36772,1.62095,0.00684,0.37021,0.68797,0.55557,0.3678,1.19795,1.72544,0.00621,0.00104586,0.00104586,0.00104586
7,58.7505,1.38921,1.65229,0.00679,0.40307,0.64504,0.56677,0.38957,1.12168,1.78097,0.00571,0.00120971,0.00120971,0.00120971
8,63.7846,1.4119,1.58245,0.00657,0.56289,0.68455,0.7182,0.50528,1.2133,1.66292,0.00616,0.00132997,0.00132997,0.00132997
9,68.6428,1.36209,1.44467,0.00775,0.62513,0.60826,0.62905,0.41188,1.27292,1.83638,0.00657,0.00131582,0.00131582,0.00131582
10,73.4588,1.3914,1.55972,0.00742,0.64001,0.59399,0.66422,0.45175,1.34041,1.51317,0.007,0.00130168,0.00130168,0.00130168
11,78.14,1.34441,1.43024,0.00791,0.52182,0.69121,0.76359,0.51878,1.26423,1.38179,0.0066,0.00128753,0.00128753,0.00128753
12,82.9524,1.37369,1.2643,0.00637,0.76404,0.71793,0.7621,0.52267,1.23043,1.1181,0.00634,0.00127338,0.00127338,0.00127338
13,87.6126,1.37574,1.27649,0.00769,0.78184,0.61593,0.73137,0.51927,1.23261,1.37168,0.00607,0.00125923,0.00125923,0.00125923
14,92.6336,1.32775,1.13657,0.00629,0.71138,0.64904,0.74161,0.51883,1.24274,1.36496,0.00605,0.00124509,0.00124509,0.00124509
15,97.4024,1.32463,1.17411,0.00596,0.69819,0.6473,0.70412,0.51056,1.12704,1.50718,0.00572,0.00123094,0.00123094,0.00123094
16,102.047,1.29675,1.10738,0.00659,0.70778,0.67896,0.75421,0.54629,1.20729,1.39084,0.00605,0.00121679,0.00121679,0.00121679
17,106.82,1.25864,1.05567,0.00658,0.76173,0.61559,0.77081,0.55617,1.17575,1.56319,0.00593,0.00120265,0.00120265,0.00120265
