image_path,status
/srv/shared_leopard_toad/2023/Cameras - AI Data/3Z/3z-100 (539).JPG,To annotate
/srv/shared_leopard_toad/2023/Cameras - AI Data/4Z/4z-102 (5).JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/06.10-13.10.2025/3Z/100MEDIA/DSCF0896.JPG,To annotate
/srv/shared_leopard_toad/2024/02.10.2024/3R/104MEDIA/DSCF0320.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3R/102MEDIA/DSCF0182.JPG,To annotate
/srv/shared_leopard_toad/2024/18.11.2024/3Z/100MEDIA/DSCF0649.JPG,To annotate
/srv/shared_leopard_toad/2024/18.11.2024/4Z/109MEDIA/DSCF0165.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3R/107MEDIA/DSCF0965.JPG,To annotate
/srv/shared_leopard_toad/2024/19.09.2024/5R/102MEDIA/DSCF0798.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/12.19.08.2025/3R/103MEDIA/DSCF0232.JPG,To annotate
/srv/shared_leopard_toad/2024/11.10.2024/5R/112MEDIA/DSCF0014 (2).JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3R/100MEDIA/DSCF0196.JPG,To annotate
/srv/shared_leopard_toad/2024/26.09.2024/3R/100MEDIA/DSCF0454.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/4Z/103MEDIA/DSCF0528.JPG,To annotate
/srv/shared_leopard_toad/2024/18.11.2024/6Z/108MEDIA/DSCF0466.JPG,To annotate
/srv/shared_leopard_toad/2024/28.08.2024/3R/100MEDIA/DSCF0557.JPG,To annotate
/srv/shared_leopard_toad/2023/Cameras - AI Data/5R/5r-102 (788).JPG,To annotate
/srv/shared_leopard_toad/2024/28.08.2024/6R/105MEDIA/DSCF0941.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/6Z/100MEDIA/DSCF0035 (2).JPG,To annotate
/srv/shared_leopard_toad/2024/16.09.2024/3R/109MEDIA/DSCF0568.JPG,To annotate
/srv/shared_leopard_toad/2024/11.10.2024/6Z/107MEDIA/DSCF0253.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/22.09-29.09.2025/6R/104MEDIA/DSCF0159.JPG,To annotate
/srv/shared_leopard_toad/2024/28.08.2024/6Z/105MEDIA/DSCF0596.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/06.10-13.10.2025/4Z/109MEDIA/DSCF0579.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/29.09.06.10.2025/3R/108MEDIA/DSCF0038.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/12.19.08.2025/3R/104MEDIA/DSCF0664.JPG,To annotate
/srv/shared_leopard_toad/2023/Cameras - AI Data/6Z/6z-103 (210).JPG,To annotate
/srv/shared_leopard_toad/2023/Cameras - AI Data/5R/5r-103 (962).JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/4Z/104MEDIA/DSCF0334.JPG,To annotate
/srv/shared_leopard_toad/2024/02.09.2024/5R/100MEDIA/DSCF0354.JPG,To annotate
/srv/shared_leopard_toad/2023/Cameras - AI Data/6R/102MEDIA/6r-102 (657).JPG,To annotate
/srv/shared_leopard_toad/2024/16.09.2024/3R/105MEDIA/DSCF0700.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/22.09-29.09.2025/6R/102MEDIA/DSCF0911.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/06.10-13.10.2025/4Z/106MEDIA/DSCF0761.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/15.09-22.09.2025/3R/100MEDIA/DSCF0400.JPG,To annotate
/srv/shared_leopard_toad/2024/09.02.2024/3R/105MEDIA/DSCF0319.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/29.09.06.10.2025/4Z/103MEDIA/DSCF0080.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/06.10-13.10.2025/3R/104MEDIA/DSCF0042.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/29.09.06.10.2025/6R/104MEDIA/DSCF0399.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/25.08-01.09.2025/3Z/102MEDIA/DSCF0168.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/06.10-13.10.2025/4Z/106MEDIA/DSCF0888.JPG,To annotate
/srv/shared_leopard_toad/2024/09.02.2024/4Z/100MEDIA/DSCF0240.JPG,To annotate
/srv/shared_leopard_toad/2023/Cameras - AI Data/4Z/4z-102 (277).JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/04.08.2025/5R/100MEDIA/DSCF0305.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/15.09-22.09.2025/6R/104MEDIA/DSCF0003.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/4Z/103MEDIA/DSCF0457.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/06.10-13.10.2025/6R/102MEDIA/DSCF0682.JPG,To annotate
/srv/shared_leopard_toad/2023/Cameras - AI Data/5R/5r-103 (669).JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/12.19.08.2025/3R/105MEDIA/DSCF0915.JPG,To annotate
/srv/shared_leopard_toad/2024/16.09.2024/3R/104MEDIA/DSCF0039.JPG,To annotate
/srv/shared_leopard_toad/2023/Cameras - AI Data/4Z/4z-103 (985).JPG,To annotate
/srv/shared_leopard_toad/2024/18.11.2024/6Z/104MEDIA/DSCF0225.JPG,To annotate
