image_path,status
/srv/shared_leopard_toad/2025/Documents/12.19.08.2025/3R/101MEDIA/DSCF0811.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/06.10-13.10.2025/6R/102MEDIA/DSCF0458.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/06.10-13.10.2025/6R/103MEDIA/DSCF0472.JPG,To annotate
/srv/shared_leopard_toad/2024/09.02.2024/6Z/105MEDIA/DSCF0412.JPG,To annotate
/srv/shared_leopard_toad/2023/Cameras - AI Data/4Z/4z-102 (785).JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/15.09-22.09.2025/4Z/109MEDIA/DSCF0272.JPG,To annotate
/srv/shared_leopard_toad/2024/18.11.2024/6R/106MEDIA/DSCF0620.JPG,To annotate
/srv/shared_leopard_toad/2023/Cameras-Master Data/5R/105MEDIA/DSCF0250.JPG,To annotate
/srv/shared_leopard_toad/2023/Cameras-Master Data/4Z/102MEDIA/DSCF0154.JPG,To annotate
/srv/shared_leopard_toad/2024/23.08.2024/4Z/103MEDIA/DSCF0236.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/6R/103MEDIA/DSCF0402.JPG,To annotate
/srv/shared_leopard_toad/2024/28.08.2024/5R/103MEDIA/DSCF0657.JPG,To annotate
/srv/shared_leopard_toad/2024/23.08.2024/4Z/104MEDIA/DSCF0509.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/4Z/103MEDIA/DSCF0060.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/09.09.15.09.2025/3Z/101MEDIA/DSCF0309.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/29.09.06.10.2025/6R/100MEDIA/DSCF0158.JPG,To annotate
/srv/shared_leopard_toad/2024/11.10.2024/3R/106MEDIA/DSCF0133.JPG,To annotate
/srv/shared_leopard_toad/2024/28.08.2024/4Z/109MEDIA/DSCF0533.JPG,To annotate
/srv/shared_leopard_toad/2024/18.11.2024/4Z/112MEDIA/DSCF0325.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/4Z/101MEDIA/DSCF0156.JPG,To annotate
/srv/shared_leopard_toad/2024/26.09.2024/3Z/101MEDIA/DSCF0920.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/22.09-29.09.2025/6R/106MEDIA/DSCF0640.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/25.08-01.09.2025/3Z/102MEDIA/DSCF0130.JPG,To annotate
/srv/shared_leopard_toad/2024/11.10.2024/3R/100MEDIA/DSCF0123.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/3Z/103MEDIA/DSCF0795.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/29.09.06.10.2025/4Z/103MEDIA/DSCF0607.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/6R/103MEDIA/DSCF0482.JPG,To annotate
/srv/shared_leopard_toad/2024/18.11.2024/6R/100MEDIA/DSCF0263.JPG,To annotate
/srv/shared_leopard_toad/2024/11.10.2024/6Z/107MEDIA/DSCF0401.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/29.09.06.10.2025/6R/100MEDIA/DSCF0801.JPG,To annotate
/srv/shared_leopard_toad/2024/09.02.2024/4Z/106MEDIA/DSCF0585.JPG,To annotate
/srv/shared_leopard_toad/2024/16.09.2024/3R/104MEDIA/DSCF0811.JPG,To annotate
