epoch,train_loss,val_loss,train_classifier_loss,val_classifier_loss,learning_rate
1,0.19848628004547209,0.2611285671591759,0.15841060102684423,0.15356729179620743,0.0001
2,0.0722488104365766,0.16899867728352547,0.03540727577637881,0.07552443630993366,0.0001
3,0.05644377204589546,0.14405570179224014,0.024498892831616104,0.0671443035826087,0.0001
4,0.04493961052503437,0.15377208217978477,0.0188078141072765,0.07336889766156673,0.0001
5,0.036777809262275696,0.15586361289024353,0.015120440017199144,0.08241820521652699,0.0001
6,0.03341159224510193,0.14603877253830433,0.01284237959771417,0.07546092569828033,0.0001
7,0.03219469462055713,0.1652999483048916,0.01212830467557069,0.08824663423001766,0.0001
8,0.03051459777634591,0.13584681786596775,0.012294910964556038,0.07137868367135525,0.0001
9,0.027469689724966884,0.13869675248861313,0.010614616287057288,0.07120259664952755,0.0001
10,0.024764011148363352,0.14940812438726425,0.009311213245382532,0.08304969407618046,0.0001
11,0.023971729970071465,0.1458181645721197,0.008508302562404424,0.07196567766368389,0.0001
12,0.026690298051107675,0.1416060160845518,0.009056074879481457,0.066954106092453,0.0001
13,0.02518506586784497,0.15458177402615547,0.008711780406883918,0.06943551823496819,0.0001
14,0.023657422076212242,0.14314167015254498,0.00898444204358384,0.06166239734739065,0.0001
15,0.021484479104401544,0.14699100703001022,0.007327073661144823,0.06431573070585728,5e-05
16,0.024209529219660908,0.14610634930431843,0.009309384375228547,0.06517632771283388,5e-05
17,0.022027038037776947,0.1523129604756832,0.008361164582311176,0.06575961876660585,5e-05
18,0.02107943850569427,0.14498783461749554,0.007917686700238846,0.06101056560873985,5e-05
19,0.02292113972362131,0.13608449883759022,0.008433339884504676,0.05434410599991679,5e-05
20,0.02212830923963338,0.13971392065286636,0.008224790639360435,0.06139911850914359,5e-05
21,0.020644348638597876,0.13963807933032513,0.007763066707411781,0.062449267134070396,2.5e-05
22,0.02196233259746805,0.14229088835418224,0.008700988662894815,0.06266803853213787,2.5e-05
23,0.018620049057062715,0.13859541900455952,0.006945721179363318,0.062364041805267334,2.5e-05
24,0.01874725759262219,0.14172564633190632,0.007569365610834211,0.0624243738129735,2.5e-05
25,0.016455558536108583,0.1407872661948204,0.006481812102720141,0.06051468010991812,2.5e-05
26,0.018115126731572673,0.1446594875305891,0.007190215401351452,0.06132310442626476,2.5e-05
27,0.017066980595700443,0.14605499617755413,0.0066151285282103345,0.061116797383874655,1.25e-05
28,0.017601842613657936,0.14855073764920235,0.006654106109635904,0.062264684587717056,1.25e-05
