image_path,status
/srv/shared_leopard_toad/2025/Documents/06.10-13.10.2025/3R/102MEDIA/DSCF0937.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/06.10-13.10.2025/3R/106MEDIA/DSCF0076.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/29.09.06.10.2025/3R/106MEDIA/DSCF0051.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/06.10-13.10.2025/3R/106MEDIA/DSCF0001.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/06.10-13.10.2025/3R/105MEDIA/DSCF0252.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/29.09.06.10.2025/3R/109MEDIA/DSCF0006.JPG,To annotate
/srv/shared_leopard_toad/2024/09.02.2024/4Z/102MEDIA/DSCF0476.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/06.10-13.10.2025/3R/107MEDIA/DSCF0561.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/3R/108MEDIA/DSCF0006.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/06.10-13.10.2025/3R/103MEDIA/DSCF0564.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/06.10-13.10.2025/3R/103MEDIA/DSCF0297.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/06.10-13.10.2025/3R/103MEDIA/DSCF0352.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/25.08-01.09.2025/3Z/103MEDIA/DSCF0253.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/06.10-13.10.2025/3R/102MEDIA/DSCF0084.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/06.10-13.10.2025/3R/105MEDIA/DSCF0376.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/09.09.15.09.2025/6R/100MEDIA/DSCF0087.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/06.10-13.10.2025/3R/103MEDIA/DSCF0819.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/09.09.15.09.2025/3R/107MEDIA/DSCF0150.JPG,To annotate
