image_path,evaluation
/srv/shared_leopard_toad/2024/09.02.2024/6Z/103MEDIA/DSCF0066.JPG,Incorrect
/srv/shared_leopard_toad/2024/09.02.2024/6Z/102MEDIA/DSCF0812.JPG,Incorrect
/srv/shared_leopard_toad/2024/09.02.2024/6Z/102MEDIA/DSCF0827.JPG,Incorrect
/srv/shared_leopard_toad/2024/09.02.2024/6Z/102MEDIA/DSCF0802.JPG,Incorrect
/srv/shared_leopard_toad/2024/09.02.2024/6Z/102MEDIA/DSCF0834.JPG,Incorrect
/srv/shared_leopard_toad/2024/09.02.2024/6Z/102MEDIA/DSCF0822.JPG,Incorrect
/srv/shared_leopard_toad/2024/09.02.2024/6Z/102MEDIA/DSCF0807.JPG,Incorrect
/srv/shared_leopard_toad/2024/09.02.2024/6Z/102MEDIA/DSCF0795.JPG,Incorrect
/srv/shared_leopard_toad/2024/09.02.2024/6Z/102MEDIA/DSCF0817.JPG,Incorrect
/srv/shared_leopard_toad/2024/09.02.2024/6Z/102MEDIA/DSCF0823.JPG,Incorrect
/srv/shared_leopard_toad/2024/09.02.2024/6Z/102MEDIA/DSCF0820.JPG,Incorrect
/srv/shared_leopard_toad/2024/09.02.2024/6Z/102MEDIA/DSCF0805.JPG,Incorrect
/srv/shared_leopard_toad/2024/09.02.2024/6Z/102MEDIA/DSCF0798.JPG,Incorrect
/srv/shared_leopard_toad/2024/09.02.2024/6Z/102MEDIA/DSCF0816.JPG,Incorrect
/srv/shared_leopard_toad/2024/09.02.2024/6Z/102MEDIA/DSCF0826.JPG,Incorrect
/srv/shared_leopard_toad/2024/09.02.2024/6Z/102MEDIA/DSCF0811.JPG,Incorrect
/srv/shared_leopard_toad/2024/09.02.2024/6Z/102MEDIA/DSCF0824.JPG,Incorrect
/srv/shared_leopard_toad/2024/09.02.2024/6Z/102MEDIA/DSCF0801.JPG,Incorrect
/srv/shared_leopard_toad/2024/09.02.2024/6Z/102MEDIA/DSCF0813.JPG,Incorrect
/srv/shared_leopard_toad/2024/09.02.2024/6Z/102MEDIA/DSCF0830.JPG,Incorrect
/srv/shared_leopard_toad/2024/09.02.2024/6Z/102MEDIA/DSCF0804.JPG,Incorrect
/srv/shared_leopard_toad/2024/09.02.2024/6Z/102MEDIA/DSCF0825.JPG,Incorrect
/srv/shared_leopard_toad/2024/09.02.2024/6Z/102MEDIA/DSCF0799.JPG,Incorrect
/srv/shared_leopard_toad/2024/09.02.2024/6Z/102MEDIA/DSCF0810.JPG,Incorrect
/srv/shared_leopard_toad/2024/09.02.2024/6Z/102MEDIA/DSCF0814.JPG,Incorrect
/srv/shared_leopard_toad/2024/09.02.2024/6Z/102MEDIA/DSCF0815.JPG,Incorrect
/srv/shared_leopard_toad/2024/09.02.2024/6Z/102MEDIA/DSCF0806.JPG,Incorrect
