image_path,evaluation
/srv/shared_leopard_toad/2024/09.02.2024/4Z/103MEDIA/DSCF0771.JPG,Incorrect
/srv/shared_leopard_toad/2024/09.02.2024/4Z/103MEDIA/DSCF0029.JPG,Incorrect
/srv/shared_leopard_toad/2024/09.02.2024/4Z/105MEDIA/DSCF0358.JPG,Incorrect
/srv/shared_leopard_toad/2024/09.02.2024/4Z/105MEDIA/DSCF0541.JPG,Incorrect
/srv/shared_leopard_toad/2024/09.02.2024/4Z/105MEDIA/DSCF0986.JPG,Incorrect
/srv/shared_leopard_toad/2024/09.02.2024/4Z/105MEDIA/DSCF0305.JPG,Incorrect
/srv/shared_leopard_toad/2024/09.02.2024/4Z/105MEDIA/DSCF0007.JPG,Incorrect
/srv/shared_leopard_toad/2024/09.02.2024/4Z/105MEDIA/DSCF0761.JPG,Incorrect
/srv/shared_leopard_toad/2024/09.02.2024/4Z/105MEDIA/DSCF0567.JPG,Incorrect
/srv/shared_leopard_toad/2024/09.02.2024/4Z/105MEDIA/DSCF0538.JPG,Incorrect
/srv/shared_leopard_toad/2024/09.02.2024/4Z/105MEDIA/DSCF0714.JPG,Incorrect
/srv/shared_leopard_toad/2024/09.02.2024/4Z/105MEDIA/DSCF0542.JPG,Incorrect
/srv/shared_leopard_toad/2024/09.02.2024/4Z/105MEDIA/DSCF0469.JPG,Incorrect
/srv/shared_leopard_toad/2024/09.02.2024/4Z/105MEDIA/DSCF0347.JPG,Incorrect
/srv/shared_leopard_toad/2024/09.02.2024/4Z/105MEDIA/DSCF0638.JPG,Incorrect
/srv/shared_leopard_toad/2024/09.02.2024/4Z/105MEDIA/DSCF0243.JPG,Incorrect
/srv/shared_leopard_toad/2024/09.02.2024/4Z/104MEDIA/DSCF0553.JPG,Incorrect
/srv/shared_leopard_toad/2024/09.02.2024/4Z/104MEDIA/DSCF0292.JPG,Incorrect
/srv/shared_leopard_toad/2024/09.02.2024/4Z/100MEDIA/DSCF0408.JPG,Correct
/srv/shared_leopard_toad/2024/09.02.2024/4Z/108MEDIA/DSCF0181.JPG,Incorrect
/srv/shared_leopard_toad/2024/09.02.2024/4Z/102MEDIA/DSCF0856.JPG,Incorrect
