epoch,train_loss,val_loss,train_classifier_loss,val_classifier_loss,learning_rate
1,0.20565614011138678,0.19880139082670212,0.14826189996674657,0.08554709516465664,0.0001
2,0.08909551436081528,0.1563333049416542,0.040738108661025764,0.07489351741969585,0.0001
3,0.07071610447019339,0.12628537509590387,0.03165105376392603,0.05849225213751197,0.0001
4,0.05531886341050267,0.11508075520396233,0.024011488701216877,0.0549139273352921,0.0001
5,0.0504562527872622,0.11493982840329409,0.020451946835964917,0.05689726257696748,0.0001
6,0.048837478179484604,0.12316819746047258,0.02000049687922001,0.06280390452593565,0.0001
7,0.04175518797710538,0.11412259563803673,0.015019765449687838,0.05598298227414489,0.0001
8,0.03918279921635985,0.11380454711616039,0.014610662194900214,0.05331526463851333,0.0001
9,0.03692618636414409,0.11765810381621122,0.013294545863755048,0.057432256639003754,0.0001
10,0.035772899724543096,0.11349146254360676,0.013658752711489797,0.05353822745382786,0.0001
11,0.04169780788943171,0.16087122820317745,0.01571979890577495,0.08151747612282634,0.0001
12,0.03996637058444321,0.1368155749514699,0.014211558527313173,0.05476074479520321,0.0001
13,0.03379290672019124,0.12249120138585567,0.012041813461109996,0.05511967558413744,0.0001
14,0.0360355082899332,0.15327965188771486,0.014215519884601235,0.06692676921375096,0.0001
15,0.03801711814012378,0.12778178602457047,0.014282019645906984,0.05195746198296547,0.0001
16,0.03411027053371072,0.123077642172575,0.012939269142225384,0.05196947744116187,0.0001
17,0.030796974943950773,0.11806834395974874,0.011030864575877786,0.05110192205756903,5e-05
18,0.0293934122659266,0.1343712704256177,0.011274423892609775,0.060985276475548744,5e-05
19,0.030607162788510323,0.14156029745936394,0.011236644862219692,0.06673039915040135,5e-05
20,0.02780044679529965,0.1301407627761364,0.010305009328294545,0.059364157263189554,5e-05
21,0.03013323023915291,0.12176444567739964,0.011743331304751336,0.05042704660445452,5e-05
22,0.030264558689668774,0.12347044236958027,0.010928154061548411,0.04907684354111552,5e-05
23,0.028244201373308898,0.1278322096914053,0.010398681065998972,0.05407055374234915,2.5e-05
24,0.02529043136164546,0.128686367534101,0.009626755211502313,0.053702692966908216,2.5e-05
25,0.0259503350360319,0.13134971726685762,0.009945400222204626,0.05558132892474532,2.5e-05
26,0.023375576362013817,0.13229903858155012,0.008948902477277443,0.05713579570874572,2.5e-05
27,0.023642915196251123,0.13063551392406225,0.009114518493879587,0.05634716898202896,2.5e-05
28,0.02264984231442213,0.13306213170289993,0.00869498138781637,0.05798472883179784,2.5e-05
29,0.021493027999531476,0.13166090194135904,0.008714690268971027,0.0577090447768569,1.25e-05
30,0.02273112452821806,0.12786188628524542,0.009106638375669718,0.05642018746584654,1.25e-05
