image_path,evaluation
/srv/shared_leopard_toad/2024/26.09.2024/5R/103MEDIA/DSCF0413.JPG,Correct
/srv/shared_leopard_toad/2024/26.09.2024/5R/105MEDIA/DSCF0678.JPG,Correct
/srv/shared_leopard_toad/2024/26.09.2024/5R/105MEDIA/DSCF0680.JPG,Correct
/srv/shared_leopard_toad/2024/26.09.2024/5R/104MEDIA/DSCF0519.JPG,Correct
/srv/shared_leopard_toad/2024/26.09.2024/5R/102MEDIA/DSCF0510.JPG,Correct
/srv/shared_leopard_toad/2024/26.09.2024/5R/102MEDIA/DSCF0583.JPG,Correct
/srv/shared_leopard_toad/2024/26.09.2024/5R/108MEDIA/DSCF0067.JPG,Correct
/srv/shared_leopard_toad/2024/26.09.2024/5R/108MEDIA/DSCF0063.JPG,Correct
/srv/shared_leopard_toad/2024/26.09.2024/5R/108MEDIA/DSCF0065.JPG,Correct
/srv/shared_leopard_toad/2024/26.09.2024/5R/108MEDIA/DSCF0068.JPG,Correct
/srv/shared_leopard_toad/2024/26.09.2024/5R/108MEDIA/DSCF0469.JPG,Correct
/srv/shared_leopard_toad/2024/26.09.2024/5R/108MEDIA/DSCF0470.JPG,Correct
/srv/shared_leopard_toad/2024/26.09.2024/5R/108MEDIA/DSCF0066.JPG,Correct
/srv/shared_leopard_toad/2024/26.09.2024/5R/108MEDIA/DSCF0064.JPG,Correct
/srv/shared_leopard_toad/2024/26.09.2024/5R/106MEDIA/DSCF0416.JPG,Correct
/srv/shared_leopard_toad/2024/26.09.2024/5R/106MEDIA/DSCF0549.JPG,Correct
/srv/shared_leopard_toad/2024/26.09.2024/5R/106MEDIA/DSCF0547.JPG,Correct
