epoch,train_loss,val_loss,train_classifier_loss,val_classifier_loss,learning_rate
1,0.08475016495212913,0.20785817503929138,0.039818983105942604,0.09139726962894201,0.0001
2,0.06588464872911573,0.1774183325469494,0.026088492618873714,0.08234851388260722,0.0001
3,0.05718774450942874,0.15381270460784435,0.02270503242034465,0.07223558705300093,0.0001
4,0.05256654592230916,0.1469616536051035,0.021726619079709054,0.07144045596942306,0.0001
5,0.04807225689291954,0.15375759359449148,0.01886119779665023,0.07722420245409012,0.0001
6,0.04695596573874354,0.14640391990542412,0.018610279262065887,0.07373377261683345,0.0001
7,0.044841013569384816,0.14551221951842308,0.018043323513120414,0.07198517583310604,0.0001
8,0.04344753082841635,0.14531515166163445,0.01701396591961384,0.07266499102115631,0.0001
9,0.04231796870008111,0.15039979480206966,0.016174132283777,0.08009979175403714,0.0001
10,0.04065539101138711,0.15020320378243923,0.015551066561602055,0.07707287929952145,0.0001
11,0.03774740975350142,0.16128735523670912,0.013475800980813801,0.09195555653423071,0.0001
12,0.03759489730000496,0.13847539946436882,0.013074785913340747,0.06931400299072266,0.0001
13,0.03627636823803186,0.13985492754727602,0.013047039753291755,0.07254206761717796,0.0001
14,0.03585702450945973,0.13374399673193693,0.01247328482568264,0.0675271195359528,0.0001
15,0.03476305659860372,0.16547618340700865,0.011151407682336866,0.09329243563115597,0.0001
16,0.034092875709757206,0.17209111992269754,0.010673703951761126,0.10437255818396807,0.0001
17,0.034624969493597745,0.15411647502332926,0.010857326653786003,0.08821828104555607,0.0001
18,0.03060727226547897,0.1397003000602126,0.008865292696282268,0.07385834213346243,0.0001
19,0.030675258347764613,0.1410500267520547,0.009506094560492784,0.076038533821702,0.0001
20,0.032404630165547135,0.14625736977905035,0.009618926432449371,0.08001287933439016,0.0001
21,0.030123109044507147,0.16080737486481667,0.009088406711816788,0.09460930805653334,5e-05
22,0.02956500109285116,0.1528629157692194,0.007912447745911776,0.08699625264853239,5e-05
23,0.030231923703104256,0.15827056858688593,0.007407015876378864,0.09275023359805346,5e-05
24,0.027852404210716487,0.16358919441699982,0.007153465948067606,0.09791104774922132,5e-05
25,0.02654910972341895,0.1542002921923995,0.006946635036729276,0.09075028169900179,5e-05
26,0.027812792896293105,0.15751768555492163,0.007680516591062769,0.09245030395686626,5e-05
27,0.029451111145317555,0.16600781120359898,0.007135238859336823,0.10055637918412685,2.5e-05
28,0.02748721595853567,0.15685856342315674,0.006674660940188914,0.09225741773843765,2.5e-05
29,0.02705754549242556,0.1707641277462244,0.006150846160016954,0.10517871379852295,2.5e-05
30,0.027196657564491033,0.1674156878143549,0.0061339126667007806,0.10154135525226593,2.5e-05
31,0.026643329206854104,0.16663173772394657,0.006883730017580092,0.10039518214762211,2.5e-05
32,0.026685304846614598,0.16076175589114428,0.006622452253941447,0.09622749034315348,2.5e-05
33,0.027098439121618866,0.16999682877212763,0.006057780573610216,0.10509620700031519,1.25e-05
34,0.02610037671402097,0.17239422630518675,0.006112251145532354,0.10681228060275316,1.25e-05
35,0.027229524892754854,0.17035120446234941,0.006606462737545371,0.10504063218832016,1.25e-05
36,0.026301206764765085,0.17025847546756268,0.005826379335485399,0.1050843596458435,1.25e-05
37,0.02618403360247612,0.17304910439997911,0.006439026992302388,0.10701356455683708,1.25e-05
38,0.026963395928032697,0.17211156990379095,0.00652740448131226,0.1066078245639801,1.25e-05
39,0.026369862817227842,0.1714301584288478,0.006160811695735902,0.10612392891198397,6.25e-06
