image_path,evaluation
/srv/shared_leopard_toad/2024/18.11.2024/6R/112MEDIA/DSCF0679.JPG,Incorrect
/srv/shared_leopard_toad/2024/18.11.2024/6R/103MEDIA/DSCF0827.JPG,Correct
/srv/shared_leopard_toad/2024/18.11.2024/6R/103MEDIA/DSCF0822.JPG,Correct
/srv/shared_leopard_toad/2024/18.11.2024/6R/103MEDIA/DSCF0817.JPG,Correct
/srv/shared_leopard_toad/2024/18.11.2024/6R/103MEDIA/DSCF0730.JPG,Incorrect
/srv/shared_leopard_toad/2024/18.11.2024/6R/103MEDIA/DSCF0729.JPG,Incorrect
/srv/shared_leopard_toad/2024/18.11.2024/6R/103MEDIA/DSCF0825.JPG,Correct
/srv/shared_leopard_toad/2024/18.11.2024/6R/103MEDIA/DSCF0521.JPG,Incorrect
/srv/shared_leopard_toad/2024/18.11.2024/6R/103MEDIA/DSCF0814.JPG,Correct
/srv/shared_leopard_toad/2024/18.11.2024/6R/103MEDIA/DSCF0546.JPG,Incorrect
/srv/shared_leopard_toad/2024/18.11.2024/6R/103MEDIA/DSCF0815.JPG,Correct
/srv/shared_leopard_toad/2024/18.11.2024/6R/103MEDIA/DSCF0818.JPG,Correct
/srv/shared_leopard_toad/2024/18.11.2024/6R/103MEDIA/DSCF0819.JPG,Correct
/srv/shared_leopard_toad/2024/18.11.2024/6R/103MEDIA/DSCF0728.JPG,Incorrect
/srv/shared_leopard_toad/2024/18.11.2024/6R/103MEDIA/DSCF0520.JPG,Incorrect
/srv/shared_leopard_toad/2024/18.11.2024/6R/107MEDIA/DSCF0559.JPG,Incorrect
/srv/shared_leopard_toad/2024/18.11.2024/6R/107MEDIA/DSCF0572.JPG,Incorrect
/srv/shared_leopard_toad/2024/18.11.2024/6R/107MEDIA/DSCF0580.JPG,Incorrect
/srv/shared_leopard_toad/2024/18.11.2024/6R/107MEDIA/DSCF0608.JPG,Incorrect
/srv/shared_leopard_toad/2024/18.11.2024/6R/107MEDIA/DSCF0472.JPG,Incorrect
/srv/shared_leopard_toad/2024/18.11.2024/6R/107MEDIA/DSCF0387.JPG,Incorrect
/srv/shared_leopard_toad/2024/18.11.2024/6R/107MEDIA/DSCF0599.JPG,Incorrect
/srv/shared_leopard_toad/2024/18.11.2024/6R/107MEDIA/DSCF0392.JPG,Incorrect
/srv/shared_leopard_toad/2024/18.11.2024/6R/105MEDIA/DSCF0191.JPG,Correct
/srv/shared_leopard_toad/2024/18.11.2024/6R/104MEDIA/DSCF0614.JPG,Incorrect
/srv/shared_leopard_toad/2024/18.11.2024/6R/104MEDIA/DSCF0427.JPG,Incorrect
/srv/shared_leopard_toad/2024/18.11.2024/6R/102MEDIA/DSCF0008.JPG,Correct
/srv/shared_leopard_toad/2024/18.11.2024/6R/102MEDIA/DSCF0010.JPG,Correct
/srv/shared_leopard_toad/2024/18.11.2024/6R/102MEDIA/DSCF0009.JPG,Correct
/srv/shared_leopard_toad/2024/18.11.2024/6R/108MEDIA/DSCF0643.JPG,Incorrect
/srv/shared_leopard_toad/2024/18.11.2024/6R/108MEDIA/DSCF0642.JPG,Incorrect
/srv/shared_leopard_toad/2024/18.11.2024/6R/110MEDIA/DSCF0519.JPG,Incorrect
/srv/shared_leopard_toad/2024/18.11.2024/6R/105MEDIA/DSCF0233.JPG,Correct
/srv/shared_leopard_toad/2024/18.11.2024/6R/104MEDIA/DSCF0926.JPG,Correct
