epoch,train_loss,val_loss,train_classifier_loss,val_classifier_loss,learning_rate
1,0.02664335082997294,0.17106575518846512,0.010888004812466748,0.10143252462148666,0.0001
2,0.03665808330783073,0.14361006580293179,0.015231941717074197,0.07649117708206177,0.0001
3,0.024824943448252538,0.15631714463233948,0.00944476925274905,0.08969119563698769,0.0001
4,0.01936183128889431,0.17304357886314392,0.0071248039081076376,0.10270337760448456,0.0001
5,0.01995842351222082,0.15574433095753193,0.00695345233714975,0.08934030402451754,0.0001
6,0.019539321827537873,0.14334657974541187,0.007380814548335312,0.07837440818548203,0.0001
7,0.017428446259787855,0.17224204912781715,0.006115457466769251,0.10533229634165764,0.0001
8,0.020615069524330253,0.19037560746073723,0.00769749641254106,0.11694324016571045,0.0001
9,0.021502585232476976,0.15905771031975746,0.007772750823813326,0.09157903958112001,0.0001
10,0.019750935518566298,0.17513747327029705,0.007132827934315976,0.09624616801738739,0.0001
11,0.016919155190407764,0.1811951156705618,0.005613429159840213,0.10998840536922216,0.0001
12,0.017132820421145025,0.17291979677975178,0.006353195054329904,0.0995965525507927,0.0001
13,0.015014953270164208,0.18879788182675838,0.0052860098615329825,0.1128776092082262,5e-05
14,0.018645149080411476,0.18083662539720535,0.005760194564251886,0.10616419464349747,5e-05
15,0.015749528985693092,0.1958618015050888,0.005289817265293095,0.11709949653595686,5e-05
