epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,34.5986,1.75937,5.62198,0.01245,0.0499,0.11054,0.03279,0.01783,1.77007,5.52427,0.01006,0.00017148,0.00017148,0.00017148
2,39.1665,1.61497,3.87624,0.00817,0.77681,0.40278,0.36763,0.25111,1.47869,2.71205,0.00731,0.000353713,0.000353713,0.000353713
3,44.2314,1.62066,3.00409,0.00728,0.82895,0.23611,0.33427,0.23018,1.34335,2.42792,0.00684,0.000532268,0.000532268,0.000532268
4,48.9248,1.41046,2.17735,0.00719,0.92605,0.40016,0.48075,0.32784,1.35293,1.93326,0.00668,0.000707145,0.000707145,0.000707145
5,53.5951,1.35867,1.87295,0.00712,0.89405,0.3616,0.50698,0.35877,1.19322,1.81046,0.006,0.000878343,0.000878343,0.000878343
6,58.1426,1.29216,1.56507,0.00643,0.81701,0.375,0.47139,0.318,1.26073,1.98194,0.00655,0.00104586,0.00104586,0.00104586
7,62.6518,1.33595,1.67424,0.00618,0.29114,0.57439,0.4283,0.28743,1.27521,2.03094,0.00656,0.00120971,0.00120971,0.00120971
8,67.1216,1.35586,1.51203,0.00631,0.4584,0.62849,0.6043,0.41072,1.32277,1.64499,0.007,0.00132997,0.00132997,0.00132997
9,71.7693,1.34061,1.30165,0.00767,0.75242,0.55213,0.69941,0.48569,1.25827,1.80276,0.00625,0.00131582,0.00131582,0.00131582
10,76.4179,1.33906,1.48253,0.00673,0.67181,0.54115,0.64669,0.45403,1.28108,1.87959,0.00634,0.00130168,0.00130168,0.00130168
11,80.8607,1.28005,1.28943,0.00709,0.59607,0.54528,0.63702,0.42077,1.34478,1.80984,0.00667,0.00128753,0.00128753,0.00128753
12,85.6368,1.34699,1.226,0.00677,0.83299,0.58664,0.7244,0.48322,1.37593,1.42825,0.00708,0.00127338,0.00127338,0.00127338
13,90.1805,1.36473,1.2145,0.00828,0.73817,0.59883,0.68499,0.46451,1.27666,1.58581,0.00658,0.00125923,0.00125923,0.00125923
