image_path,evaluation
/srv/shared_leopard_toad/2025/Documents/15.09-22.09.2025/6R/107MEDIA/DSCF0461.JPG,Correct
/srv/shared_leopard_toad/2025/Documents/15.09-22.09.2025/6R/100MEDIA/DSCF0439.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/15.09-22.09.2025/6R/100MEDIA/DSCF0412.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/15.09-22.09.2025/6R/100MEDIA/DSCF0169.JPG,Correct
/srv/shared_leopard_toad/2025/Documents/15.09-22.09.2025/6R/100MEDIA/DSCF0724.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/15.09-22.09.2025/6R/100MEDIA/DSCF0801.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/15.09-22.09.2025/6R/100MEDIA/DSCF0420.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/15.09-22.09.2025/6R/100MEDIA/DSCF0413.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/15.09-22.09.2025/6R/100MEDIA/DSCF0382.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/15.09-22.09.2025/6R/100MEDIA/DSCF0766.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/15.09-22.09.2025/6R/100MEDIA/DSCF0809.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/15.09-22.09.2025/6R/100MEDIA/DSCF0606.JPG,Incorrect
