epoch,train_loss,val_loss,train_classifier_loss,val_classifier_loss,learning_rate
1,0.0644653720351366,0.20301015302538872,0.030386821617587254,0.08884263038635254,0.0001
2,0.04865788313775109,0.1705114971846342,0.019986424398107026,0.08086795406416059,0.0001
3,0.04255541825953584,0.1571349175646901,0.017679478140332952,0.07746462197974324,0.0001
4,0.041254400848769225,0.15181715413928032,0.01735290392445257,0.07402250776067376,0.0001
5,0.03917626223455255,0.15306251868605614,0.016471382821551882,0.0767411170527339,0.0001
6,0.03620793457286289,0.15876529272645712,0.015211611592139188,0.08124751830473542,0.0001
7,0.03646407143857617,0.14617428090423346,0.014568228740245104,0.07475412404164672,0.0001
8,0.03385330349780046,0.156265651807189,0.01347286499535235,0.0828307787887752,0.0001
9,0.03182806232227729,0.1546826008707285,0.011754796867115566,0.0814878549426794,0.0001
10,0.03125276423704166,0.14504877477884293,0.01141909291394628,0.07469103252515197,0.0001
11,0.029400894346718606,0.14477213472127914,0.010520942562904496,0.07496976666152477,0.0001
12,0.031738283417115994,0.1422502100467682,0.011530003304449985,0.07486923318356276,0.0001
13,0.026864816721242208,0.15191750228405,0.008686816678024255,0.08240704238414764,0.0001
14,0.027818200178444386,0.1507855849340558,0.009288137223428259,0.08134116139262915,0.0001
15,0.02905399244851791,0.16474942490458488,0.010910995949346285,0.09238024801015854,0.0001
16,0.028585661077298798,0.15579882357269526,0.00963264535396145,0.08691285084933043,0.0001
17,0.027759329988979377,0.1813368136063218,0.009431225480511785,0.10613302234560251,0.0001
18,0.027816326572344854,0.15908980183303356,0.01006554829207464,0.08891275385394692,0.0001
19,0.026192435887284003,0.1608510334044695,0.00826518653999441,0.09218822279945016,5e-05
20,0.024314376830051724,0.16060210391879082,0.007663877819700597,0.08913661353290081,5e-05
21,0.024272759086810626,0.1606085430830717,0.007129586400249257,0.09170381911098957,5e-05
22,0.02290330923950443,0.1648516459390521,0.006577941060710985,0.09465642645955086,5e-05
23,0.023025804199278355,0.15908273309469223,0.006539123585053648,0.0891022365540266,5e-05
24,0.02277639459890242,0.1721924813464284,0.005775874449262539,0.10139266680926085,5e-05
25,0.024325730135807626,0.161957286298275,0.006891988298425881,0.09263234585523605,2.5e-05
26,0.020870035872436486,0.1695467932149768,0.005562309739896311,0.10111121647059917,2.5e-05
27,0.021255879770391263,0.16556052584201097,0.005575768107799097,0.09608679451048374,2.5e-05
28,0.020700369289932914,0.16762360837310553,0.0051196386160042425,0.1001417888328433,2.5e-05
29,0.02199674560688436,0.17442117910832167,0.005538682292143886,0.10634114686399698,2.5e-05
30,0.02271481014143389,0.17799840215593576,0.005843872074575092,0.10824238881468773,2.5e-05
31,0.02116099069826305,0.17900050897151232,0.0048453871501036565,0.10932762455195189,1.25e-05
32,0.020119034828474887,0.17467639315873384,0.004559033071228231,0.10556136537343264,1.25e-05
33,0.020378876405839737,0.17975855618715286,0.0048923652368382765,0.10970324464142323,1.25e-05
34,0.018921397124918606,0.1766459196805954,0.0039986997815923625,0.10793432593345642,1.25e-05
35,0.02044174954510079,0.1722282851114869,0.005251976589743908,0.10322553850710392,1.25e-05
36,0.022064760936280854,0.1723805358633399,0.004494977004539508,0.10319887101650238,1.25e-05
37,0.01919682166324212,0.17283788695931435,0.004445544820135603,0.10404129326343536,6.25e-06
