epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,50.4597,1.57323,5.28302,0.01185,0.59385,0.0274,0.02937,0.00431,1.6312,6.12585,0.01031,1.429e-05,1.429e-05,1.429e-05
2,52.7668,1.70047,4.89437,0.01424,0.06818,0.0411,0.04006,0.00884,1.62401,6.14367,0.01015,4.24456e-05,4.24456e-05,4.24456e-05
3,55.1337,1.72083,5.95507,0.01172,0.06122,0.0411,0.03699,0.0081,1.62092,6.15168,0.01014,7.00353e-05,7.00353e-05,7.00353e-05
4,57.1379,1.48451,5.30993,0.00995,0.13636,0.04129,0.07368,0.04414,1.57136,5.72121,0.00967,9.70591e-05,9.70591e-05,9.70591e-05
5,59.0999,1.77489,5.12989,0.0115,0.21299,0.1309,0.12268,0.08628,1.56503,5.10779,0.00931,0.000123517,0.000123517,0.000123517
6,61.0456,1.56851,4.46235,0.01011,0.15292,0.35217,0.1332,0.09683,1.62833,4.49547,0.00876,0.000149409,0.000149409,0.000149409
7,63.069,1.59295,3.63784,0.01043,0.11694,0.60141,0.16555,0.11539,1.54891,3.8095,0.00792,0.000174735,0.000174735,0.000174735
8,65.0527,1.5845,3.1197,0.00946,0.1933,0.19444,0.20091,0.14118,1.41608,2.90704,0.00719,0.000199496,0.000199496,0.000199496
9,67.0426,1.40838,2.62916,0.00752,0.17454,0.24585,0.22201,0.15016,1.43973,2.43335,0.0073,0.00022369,0.00022369,0.00022369
10,69.0383,1.34466,2.20514,0.00728,0.22549,0.40278,0.32056,0.21989,1.39472,2.2966,0.00705,0.000247318,0.000247318,0.000247318
11,71.0405,1.5084,2.35036,0.0075,0.21573,0.36288,0.34423,0.23446,1.37347,2.15357,0.00694,0.000270381,0.000270381,0.000270381
12,73.0174,1.24605,2.04359,0.00633,0.35565,0.57496,0.34173,0.22757,1.33497,2.0591,0.00677,0.000292878,0.000292878,0.000292878
13,74.9319,1.33608,2.13538,0.00797,0.41313,0.57477,0.35385,0.23652,1.29573,1.95611,0.00651,0.000314809,0.000314809,0.000314809
14,76.8961,1.21406,2.02511,0.00601,0.45479,0.62253,0.4062,0.27552,1.31642,1.82665,0.00662,0.000336174,0.000336174,0.000336174
15,78.8775,1.27171,1.87208,0.00611,0.46831,0.62938,0.47343,0.31497,1.30622,1.73918,0.0065,0.000356973,0.000356973,0.000356973
16,80.8608,1.15134,1.69015,0.00632,0.4305,0.67193,0.54976,0.37015,1.29499,1.6227,0.00657,0.000377206,0.000377206,0.000377206
17,82.8895,1.31309,1.81897,0.00566,0.45562,0.73193,0.61483,0.42646,1.26963,1.52238,0.00653,0.000396873,0.000396873,0.000396873
18,84.902,1.13702,1.49953,0.00552,0.56948,0.70453,0.69646,0.48637,1.27287,1.46326,0.00654,0.000415975,0.000415975,0.000415975
19,86.9129,1.17125,1.59607,0.00572,0.6512,0.67781,0.75437,0.52559,1.25009,1.35258,0.00632,0.00043451,0.00043451,0.00043451
20,88.9364,1.05543,1.31062,0.00587,0.66278,0.69787,0.77817,0.55731,1.21526,1.28161,0.00606,0.00045248,0.00045248,0.00045248
21,90.9423,1.19634,1.23941,0.00562,0.66324,0.72168,0.80432,0.57059,1.20705,1.24008,0.00599,0.000469884,0.000469884,0.000469884
22,92.9837,1.11396,1.15676,0.00619,0.66691,0.75299,0.8214,0.57667,1.19863,1.1961,0.00594,0.000486722,0.000486722,0.000486722
23,94.9777,1.1278,1.13081,0.00546,0.76304,0.71157,0.83377,0.58914,1.19334,1.14491,0.0059,0.000502994,0.000502994,0.000502994
24,97.0217,1.11107,1.05651,0.0065,0.78426,0.75389,0.82927,0.59774,1.20138,1.06593,0.0059,0.0005187,0.0005187,0.0005187
25,99.0303,1.12166,1.17838,0.00606,0.94575,0.65455,0.82018,0.59068,1.16056,1.05142,0.00571,0.00053384,0.00053384,0.00053384
26,100.904,1.12938,1.01274,0.00466,0.80546,0.74562,0.81996,0.58396,1.13889,1.07535,0.00565,0.000548414,0.000548414,0.000548414
27,102.8,1.03684,0.94419,0.00633,0.82117,0.75247,0.81426,0.58577,1.14269,1.10104,0.00562,0.000562423,0.000562423,0.000562423
28,104.77,1.04588,0.92038,0.00582,0.92455,0.75101,0.83211,0.59778,1.12848,1.06244,0.00549,0.000575866,0.000575866,0.000575866
29,106.736,1.04277,0.96472,0.0055,0.95646,0.75247,0.84171,0.61889,1.06352,0.9922,0.00514,0.000588742,0.000588742,0.000588742
30,108.719,0.96135,0.84438,0.00483,0.95205,0.76351,0.84549,0.62728,1.08275,1.0137,0.00515,0.000601053,0.000601053,0.000601053
31,110.674,1.05623,0.90395,0.00583,0.94156,0.76636,0.84233,0.61674,1.11707,1.07356,0.00533,0.000612798,0.000612798,0.000612798
32,112.588,1.0166,0.86973,0.00526,0.96462,0.75247,0.8387,0.61544,1.11288,1.14935,0.00548,0.000623977,0.000623977,0.000623977
33,114.477,0.99101,0.74582,0.00538,0.96517,0.75247,0.83657,0.61641,1.09729,1.17652,0.00537,0.00063459,0.00063459,0.00063459
