image_path,status
/srv/shared_leopard_toad/2025/Documents/25.08-01.09.2025/3Z/103MEDIA/DSCF0387.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/3Z/102MEDIA/DSCF0810.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/22.09-29.09.2025/3Z/109MEDIA/DSCF0344.JPG,To annotate
/srv/shared_leopard_toad/2023/Cameras - AI Data/5R/5r-101 (789).JPG,To annotate
/srv/shared_leopard_toad/2023/Cameras - AI Data/3Z/3z-101 (689).JPG,To annotate
/srv/shared_leopard_toad/2024/23.08.2024/6R/108MEDIA/DSCF0949.JPG,To annotate
/srv/shared_leopard_toad/2024/28.08.2024/5R/105MEDIA/DSCF0565.JPG,To annotate
/srv/shared_leopard_toad/2023/Cameras - AI Data/6R/101MEDIA/6r-101 (932).JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/101MEDIA/DSCF0565.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/15.09-22.09.2025/6R/108MEDIA/DSCF0518.JPG,To annotate
/srv/shared_leopard_toad/2024/09.02.2024/5R/109MEDIA/DSCF0437.JPG,To annotate
/srv/shared_leopard_toad/2024/18.11.2024/3Z/103MEDIA/DSCF0516.JPG,To annotate
/srv/shared_leopard_toad/2024/23.08.2024/5R/101MEDIA/DSCF0151.JPG,To annotate
/srv/shared_leopard_toad/2024/09.02.2024/5R/104MEDIA/DSCF0227.JPG,To annotate
/srv/shared_leopard_toad/2024/09.02.2024/6Z/104MEDIA/DSCF0377.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/25.08-01.09.2025/3Z/103MEDIA/DSCF0571.JPG,To annotate
/srv/shared_leopard_toad/2024/11.10.2024/3Z/101MEDIA/DSCF0939.JPG,To annotate
/srv/shared_leopard_toad/2024/23.08.2024/3Z/101MEDIA/DSCF0405.JPG,To annotate
/srv/shared_leopard_toad/2024/19.09.2024/6R/102MEDIA/DSCF0859.JPG,To annotate
/srv/shared_leopard_toad/2024/18.11.2024/4Z/105MEDIA/DSCF0405.JPG,To annotate
/srv/shared_leopard_toad/2024/11.10.2024/3Z/102MEDIA/DSCF0294.JPG,To annotate
/srv/shared_leopard_toad/2024/28.08.2024/3Z/109MEDIA/DSCF0923.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/6R/109MEDIA/DSCF0194.JPG,To annotate
/srv/shared_leopard_toad/2023/Cameras - AI Data/5R/5r-101 (807).JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/09.09.15.09.2025/5R/104MEDIA/DSCF0423.JPG,To annotate
/srv/shared_leopard_toad/2024/09.02.2024/4Z/104MEDIA/DSCF0354.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/09.09.15.09.2025/5R/100MEDIA/DSCF0162.JPG,To annotate
/srv/shared_leopard_toad/2024/23.08.2024/5R/101MEDIA/DSCF0523.JPG,To annotate
/srv/shared_leopard_toad/2024/18.11.2024/3Z/110MEDIA/DSCF0394.JPG,To annotate
/srv/shared_leopard_toad/2024/23.08.2024/5R/101MEDIA/DSCF0376.JPG,To annotate
/srv/shared_leopard_toad/2024/16.09.2024/6R/102MEDIA/DSCF0524.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/25.08-01.09.2025/3Z/103MEDIA/DSCF0253.JPG,To annotate
/srv/shared_leopard_toad/2024/28.08.2024/3Z/101MEDIA/DSCF0406.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/25.08-01.09.2025/3Z/103MEDIA/DSCF0129.JPG,To annotate
