epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
1,39.3935,1.39255,135.438,0.88087,0.00011,0.0411,6e-05,3e-05,0.97235,66.5413,0.49269,0.00012861,0.00012861,0.00012861
2,48.9294,1.26586,70.4985,0.75009,0.01116,0.05556,0.005,0.00238,0.78855,2.22669,0.31837,0.00026703,0.00026703,0.00026703
3,58.7179,0.7707,1.80402,0.4801,0.11733,0.23535,0.17502,0.11148,0.5575,1.40884,0.19139,0.000400734,0.000400734,0.000400734
4,68.4128,0.65243,1.56176,0.40636,0.35518,0.52756,0.41184,0.28367,0.61519,1.09127,0.18651,0.000529723,0.000529723,0.000529723
5,78.0271,0.46411,1.07312,0.19295,0.33163,0.18892,0.1853,0.08836,1.76265,1.2645,1.4048,0.000653996,0.000653996,0.000653996
6,87.2927,0.65584,0.98509,0.31994,0.39728,0.16648,0.24757,0.15583,1.38793,0.89434,0.60517,0.000773553,0.000773553,0.000773553
7,96.6861,0.51189,0.90392,0.22976,0.76328,0.70855,0.74265,0.50285,0.38169,0.79329,0.11232,0.000888395,0.000888395,0.000888395
8,106.281,0.49978,0.87506,0.21836,0.75484,0.55232,0.61295,0.34626,0.46917,0.90211,0.16317,0.000998521,0.000998521,0.000998521
9,115.609,0.41956,0.809,0.19222,0.7422,0.33238,0.38899,0.26006,1.35028,0.62688,0.75566,0.00110393,0.00110393,0.00110393
10,124.98,0.39206,0.80467,0.18826,0.694,0.24237,0.27768,0.18562,1.54629,0.77932,1.03031,0.00120463,0.00120463,0.00120463
11,134.338,0.39924,0.73754,0.21539,0.27612,0.13756,0.10838,0.05619,1.78993,0.4471,0.74575,0.00119322,0.00119322,0.00119322
12,143.755,0.3797,0.75691,0.2128,0.74117,0.56067,0.60351,0.32928,0.97612,0.59465,0.41096,0.00116964,0.00116964,0.00116964
13,153.165,0.39253,0.73939,0.21587,0.88014,0.62246,0.72808,0.41813,0.55349,0.81166,0.18351,0.00114606,0.00114606,0.00114606
14,162.595,0.43757,0.67018,0.19611,0.82626,0.42104,0.4983,0.28534,1.00283,0.9047,0.62702,0.00112248,0.00112248,0.00112248
15,171.963,0.41497,0.62826,0.22866,0.73861,0.35862,0.40777,0.20104,0.61121,0.98929,0.23818,0.0010989,0.0010989,0.0010989
16,181.343,0.40599,0.66744,0.18095,0.74428,0.50342,0.53131,0.3205,0.55415,0.9252,0.20962,0.00107532,0.00107532,0.00107532
17,190.763,0.42022,0.70083,0.19425,0.87784,0.58936,0.6201,0.39992,0.38939,1.00003,0.13014,0.00105174,0.00105174,0.00105174
18,200.176,0.35254,0.70256,0.16968,0.66682,0.51826,0.56962,0.36961,nan,nan,nan,0.00102817,0.00102817,0.00102817
19,209.631,0.37437,0.69829,0.17533,0.80863,0.66753,0.72031,0.44955,0.38454,0.73814,0.12992,0.00100459,0.00100459,0.00100459
20,219.035,0.31527,0.62719,0.16571,0.82619,0.58015,0.73694,0.49522,0.36351,0.7661,0.13213,0.000981008,0.000981008,0.000981008
21,228.486,0.31289,0.68781,0.13571,0.87518,0.50742,0.60616,0.39898,0.36341,0.95752,0.1129,0.00095743,0.00095743,0.00095743
22,237.913,0.3149,0.58763,0.1635,0.84864,0.62033,0.66729,0.3927,0.463,0.663,0.18606,0.000933851,0.000933851,0.000933851
23,247.305,0.33618,0.56701,0.20299,0.69881,0.63241,0.58904,0.34775,0.4895,0.89598,0.16777,0.000910273,0.000910273,0.000910273
24,256.744,0.27287,0.62859,0.13775,0.78139,0.78691,0.85654,0.58509,0.33468,0.69874,0.10039,0.000886694,0.000886694,0.000886694
25,266.345,0.29361,0.53731,0.15679,0.89371,0.76681,0.83082,0.55015,0.3568,0.67285,0.1136,0.000863116,0.000863116,0.000863116
26,275.75,0.31024,0.63474,0.15795,0.86624,0.79477,0.85162,0.59058,0.36489,0.71075,0.11296,0.000839537,0.000839537,0.000839537
27,285.29,0.24376,0.62502,0.12913,0.91823,0.72085,0.79118,0.53715,0.36045,0.57591,0.1154,0.000815959,0.000815959,0.000815959
28,294.617,0.28591,0.50885,0.13616,0.92143,0.74373,0.82856,0.56571,0.36642,0.69696,0.11968,0.00079238,0.00079238,0.00079238
29,303.981,0.26782,0.51659,0.1651,0.87138,0.71733,0.7719,0.54904,0.35187,0.56909,0.10867,0.000768802,0.000768802,0.000768802
30,313.356,0.27471,0.56385,0.14411,0.87043,0.65368,0.66831,0.44763,0.38937,0.85969,0.11932,0.000745223,0.000745223,0.000745223
31,322.691,0.28006,0.54001,0.14178,0.87042,0.6953,0.73323,0.50095,0.37926,0.69872,0.11875,0.000721645,0.000721645,0.000721645
32,332.023,0.27816,0.50732,0.13841,0.88284,0.75114,0.74021,0.52595,0.37061,0.74827,0.11014,0.000698066,0.000698066,0.000698066
33,341.418,0.2593,0.47347,0.10366,0.91392,0.81355,0.82822,0.58259,0.35747,0.64999,0.11619,0.000674488,0.000674488,0.000674488
34,350.821,0.27572,0.55196,0.15561,0.83968,0.78634,0.76682,0.52157,nan,nan,nan,0.000650909,0.000650909,0.000650909
35,360.231,0.26092,0.48245,0.13852,0.88164,0.86282,0.89284,0.6227,0.32532,0.6039,0.10412,0.000627331,0.000627331,0.000627331
36,369.775,0.27792,0.50204,0.15413,0.87399,0.84169,0.87158,0.62062,0.32735,0.55023,0.10482,0.000603752,0.000603752,0.000603752
37,379.079,0.28445,0.51172,0.15506,0.9398,0.83436,0.87929,0.61936,0.32777,0.59454,0.10315,0.000580174,0.000580174,0.000580174
38,388.513,0.29684,0.49473,0.15439,0.89193,0.84189,0.87686,0.62775,0.32242,0.65429,0.09728,0.000556595,0.000556595,0.000556595
39,398.073,0.24253,0.50073,0.15803,0.83742,0.65304,0.65891,0.45933,0.34691,0.69923,0.109,0.000533017,0.000533017,0.000533017
40,407.448,0.24813,0.46467,0.14242,0.91714,0.76919,0.83054,0.59716,0.34619,0.61389,0.10787,0.000509438,0.000509438,0.000509438
41,416.779,0.22866,0.44935,0.10574,0.9339,0.78089,0.84418,0.6112,0.31128,0.59318,0.09294,0.00048586,0.00048586,0.00048586
