epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
1,35.9706,0.7757,1.8144,0.35081,0.17532,0.19311,0.12128,0.07231,0.41511,1.20739,0.12569,0.00022864,0.00022864,0.00022864
2,46.6435,0.53274,1.12194,0.20817,0.50315,0.53995,0.50479,0.33178,0.43874,1.1181,0.12314,0.000466901,0.000466901,0.000466901
3,57.5481,0.43087,1.08722,0.18733,0.42026,0.3661,0.46715,0.32069,0.51781,0.85516,0.18592,0.000700353,0.000700353,0.000700353
4,68.0144,0.45277,0.88209,0.20058,0.758,0.57281,0.55597,0.36609,0.52539,0.8698,0.18842,0.000928994,0.000928994,0.000928994
5,78.4204,0.42104,0.87216,0.13215,0.76944,0.64136,0.66348,0.41574,0.45066,0.68934,0.13631,0.00115283,0.00115283,0.00115283
6,89.166,0.36522,1.05669,0.14284,0.58262,0.65677,0.56369,0.35683,0.45559,0.8333,0.15304,0.00135826,0.00135826,0.00135826
7,99.5491,0.43304,0.79127,0.17296,0.82101,0.7597,0.83357,0.5525,0.42651,0.67483,0.12805,0.00134412,0.00134412,0.00134412
8,110.155,0.41332,0.73683,0.164,0.91078,0.76412,0.79947,0.51188,0.47416,0.65175,0.15591,0.00132997,0.00132997,0.00132997
9,120.664,0.41178,0.73993,0.14373,0.75993,0.58513,0.63177,0.37353,0.48327,0.88545,0.14403,0.00131582,0.00131582,0.00131582
10,131.132,0.46444,1.01069,0.13486,0.76185,0.65033,0.69892,0.44818,0.39927,0.72553,0.11797,0.00130168,0.00130168,0.00130168
11,141.827,0.403,0.75907,0.14707,0.75016,0.66229,0.76397,0.45319,0.43774,0.74623,0.12665,0.00128753,0.00128753,0.00128753
12,152.336,0.38088,0.66004,0.12029,0.96617,0.7477,0.82697,0.52317,0.44515,0.84782,0.14172,0.00127338,0.00127338,0.00127338
13,162.789,0.34939,0.82612,0.10925,0.74275,0.48241,0.53984,0.38292,0.36665,1.06815,0.10887,0.00125923,0.00125923,0.00125923
14,173.348,0.40549,0.75279,0.14113,0.8821,0.67906,0.80049,0.52636,0.40543,0.78015,0.12146,0.00124509,0.00124509,0.00124509
15,183.98,0.33711,0.59102,0.13264,0.92651,0.71737,0.75633,0.5231,0.41738,0.93827,0.1275,0.00123094,0.00123094,0.00123094
16,194.481,0.36826,0.73469,0.11058,0.82516,0.6809,0.71888,0.47399,0.44357,0.75191,0.14261,0.00121679,0.00121679,0.00121679
17,204.834,0.30838,0.5908,0.12051,0.90155,0.64767,0.74845,0.49973,0.43388,0.95655,0.1303,0.00120265,0.00120265,0.00120265
18,215.187,0.34651,0.75374,0.09983,0.88419,0.74624,0.77515,0.51287,0.46146,0.87571,0.14115,0.0011885,0.0011885,0.0011885
19,225.687,0.35876,0.66964,0.11838,0.87374,0.64588,0.71232,0.4997,0.43045,0.80714,0.14624,0.00117435,0.00117435,0.00117435
20,236.47,0.32944,0.66005,0.09341,0.88617,0.65487,0.69467,0.46406,0.36914,0.70442,0.11504,0.00116021,0.00116021,0.00116021
21,246.986,0.32151,0.60241,0.11777,0.94373,0.75987,0.83927,0.56295,0.37301,0.69568,0.11234,0.00114606,0.00114606,0.00114606
22,257.567,0.33137,0.62276,0.10813,0.82659,0.71874,0.71634,0.45781,0.42316,0.69417,0.1311,0.00113191,0.00113191,0.00113191
23,268.119,0.32515,0.60512,0.09746,0.82802,0.66264,0.64928,0.4017,0.42353,0.80366,0.14047,0.00111776,0.00111776,0.00111776
