image_path,status
/srv/shared_leopard_toad/2024/26.09.2024/3Z/103MEDIA/DSCF0381.JPG,To annotate
/srv/shared_leopard_toad/2024/19.09.2024/6R/101MEDIA/DSCF0310.JPG,To annotate
/srv/shared_leopard_toad/2023/Cameras - AI Data/3Z/3z-100 (21).JPG,To annotate
/srv/shared_leopard_toad/2023/Cameras - AI Data/6R/105MEDIA/6r-105 (391).JPG,To annotate
/srv/shared_leopard_toad/2023/Cameras-Master Data/5R/102MEDIA/DSCF0797.JPG,To annotate
/srv/shared_leopard_toad/2024/18.11.2024/6Z/105MEDIA/DSCF0966.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/22.09-29.09.2025/5R/100MEDIA/DSCF0484.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/110MEDIA/DSCF0049.JPG,To annotate
/srv/shared_leopard_toad/2024/28.08.2024/6R/105MEDIA/DSCF0378.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/09.09.15.09.2025/3Z/102MEDIA/DSCF0149.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/29.09.06.10.2025/3Z/107MEDIA/DSCF0909.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/29.09.06.10.2025/3Z/100MEDIA/DSCF0965.JPG,To annotate
/srv/shared_leopard_toad/2024/09.02.2024/6Z/104MEDIA/DSCF0244.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/09.09.15.09.2025/4Z/100MEDIA/DSCF0566.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/09.09.15.09.2025/6R/102MEDIA/DSCF0754.JPG,To annotate
/srv/shared_leopard_toad/2024/23.08.2024/6R/101MEDIA/DSCF0582.JPG,To annotate
/srv/shared_leopard_toad/2024/26.09.2024/3Z/109MEDIA/DSCF0203.JPG,To annotate
/srv/shared_leopard_toad/2024/18.11.2024/4Z/105MEDIA/DSCF0337.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/22.09-29.09.2025/6R/101MEDIA/DSCF0566.JPG,To annotate
/srv/shared_leopard_toad/2024/18.11.2024/6R/102MEDIA/DSCF0482.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/29.09.06.10.2025/6R/107MEDIA/DSCF0187.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/09.09.15.09.2025/6R/100MEDIA/DSCF0582.JPG,To annotate
/srv/shared_leopard_toad/2024/09.02.2024/4Z/105MEDIA/DSCF0596.JPG,To annotate
/srv/shared_leopard_toad/2023/Cameras-Master Data/4Z/102MEDIA/DSCF0230.JPG,To annotate
/srv/shared_leopard_toad/2024/09.02.2024/4Z/104MEDIA/DSCF0234.JPG,To annotate
/srv/shared_leopard_toad/2024/11.10.2024/6Z/107MEDIA/DSCF0610.JPG,To annotate
/srv/shared_leopard_toad/2024/18.11.2024/4Z/100MEDIA/DSCF0849.JPG,To annotate
/srv/shared_leopard_toad/2024/09.02.2024/6Z/105MEDIA/DSCF0229.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/105MEDIA/DSCF0846.JPG,To annotate
/srv/shared_leopard_toad/2024/26.09.2024/3Z/103MEDIA/DSCF0410.JPG,To annotate
/srv/shared_leopard_toad/2024/23.08.2024/4Z/102MEDIA/DSCF0442.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/6Z/100MEDIA/DSCF0154 (2).JPG,To annotate
/srv/shared_leopard_toad/2024/02.09.2024/6Z/101MEDIA/DSCF0426.JPG,To annotate
/srv/shared_leopard_toad/2024/02.09.2024/6R/101MEDIA/DSCF0930.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/25.08-01.09.2025/3R/101MEDIA/DSCF0873.JPG,To annotate
/srv/shared_leopard_toad/2024/16.09.2024/6Z/104MEDIA/DSCF0221.JPG,To annotate
/srv/shared_leopard_toad/2023/Cameras-Master Data/4Z/105MEDIA/DSCF0176.JPG,To annotate
/srv/shared_leopard_toad/2023/Cameras - AI Data/3Z/3z-100 (435).JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/09.09.15.09.2025/3R/102MEDIA/DSCF0664.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/29.09.06.10.2025/6R/101MEDIA/DSCF0792.JPG,To annotate
/srv/shared_leopard_toad/2023/Cameras - AI Data/5R/5r-103 (431).JPG,To annotate
/srv/shared_leopard_toad/2024/28.08.2024/4Z/107MEDIA/DSCF0997.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/22.09-29.09.2025/5R/103MEDIA/DSCF0681.JPG,To annotate
/srv/shared_leopard_toad/2023/Cameras - AI Data/4Z/4z-103 (5).JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/29.09.06.10.2025/6R/102MEDIA/DSCF0996.JPG,To annotate
/srv/shared_leopard_toad/2024/02.10.2024/3R/107MEDIA/DSCF0872.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/06.10-13.10.2025/5R/102MEDIA/DSCF0073.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/29.09.06.10.2025/4Z/104MEDIA/DSCF0515.JPG,To annotate
/srv/shared_leopard_toad/2023/Cameras-Master Data/4Z/102MEDIA/DSCF0119.JPG,To annotate
/srv/shared_leopard_toad/2024/11.10.2024/6Z/112MEDIA/DSCF0480.JPG,To annotate
/srv/shared_leopard_toad/2024/11.10.2024/6R/104MEDIA/DSCF0482.JPG,To annotate
/srv/shared_leopard_toad/2023/Cameras - AI Data/5R/5r-103 (980).JPG,To annotate
/srv/shared_leopard_toad/2024/23.08.2024/6R/105MEDIA/DSCF0419.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/09.09.15.09.2025/6R/103MEDIA/DSCF0003.JPG,To annotate
/srv/shared_leopard_toad/2024/18.11.2024/3Z/113MEDIA/DSCF0647.JPG,To annotate
/srv/shared_leopard_toad/2024/16.09.2024/6Z/102MEDIA/DSCF0789.JPG,To annotate
/srv/shared_leopard_toad/2023/Cameras - AI Data/4Z/4z-101 (708).JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/25.08-01.09.2025/3Z/103MEDIA/DSCF0923.JPG,To annotate
/srv/shared_leopard_toad/2024/09.02.2024/4Z/106MEDIA/DSCF0471.JPG,To annotate
/srv/shared_leopard_toad/2024/09.02.2024/5R/106MEDIA/DSCF0518.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/09.09.15.09.2025/3R/106MEDIA/DSCF0954.JPG,To annotate
/srv/shared_leopard_toad/2024/09.02.2024/3R/102MEDIA/DSCF0930.JPG,To annotate
/srv/shared_leopard_toad/2024/02.09.2024/6R/100MEDIA/DSCF0533.JPG,To annotate
/srv/shared_leopard_toad/2024/26.09.2024/3R/106MEDIA/DSCF0187.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/06.10-13.10.2025/3Z/107MEDIA/DSCF0581.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/15.09-22.09.2025/4Z/107MEDIA/DSCF0915.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/29.09.06.10.2025/4Z/103MEDIA/DSCF0558.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/29.09.06.10.2025/4Z/108MEDIA/DSCF0761.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/09.09.15.09.2025/3R/105MEDIA/DSCF0402.JPG,To annotate
/srv/shared_leopard_toad/2024/26.09.2024/3Z/106MEDIA/DSCF0317.JPG,To annotate
/srv/shared_leopard_toad/2024/16.09.2024/6R/103MEDIA/DSCF0024.JPG,To annotate
/srv/shared_leopard_toad/2024/26.09.2024/3Z/102MEDIA/DSCF0495.JPG,To annotate
/srv/shared_leopard_toad/2024/09.02.2024/4Z/101MEDIA/DSCF0222.JPG,To annotate
/srv/shared_leopard_toad/2024/18.11.2024/3R/103MEDIA/DSCF0965.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/3R/107MEDIA/DSCF0656.JPG,To annotate
/srv/shared_leopard_toad/2024/16.09.2024/6Z/109MEDIA/DSCF0711.JPG,To annotate
/srv/shared_leopard_toad/2024/02.09.2024/4Z/103MEDIA/103MEDIA/DSCF0098.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/5R/102MEDIA/DSCF0741.JPG,To annotate
/srv/shared_leopard_toad/2024/23.08.2024/6R/107MEDIA/DSCF0670.JPG,To annotate
/srv/shared_leopard_toad/2024/02.09.2024/4Z/106MEDIA/DSCF0203.JPG,To annotate
/srv/shared_leopard_toad/2024/23.08.2024/5R/106MEDIA/DSCF0221.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/103MEDIA/DSCF0262.JPG,To annotate
/srv/shared_leopard_toad/2023/Cameras - AI Data/4Z/4z-103 (785).JPG,To annotate
/srv/shared_leopard_toad/2024/16.09.2024/3R/108MEDIA/DSCF0298.JPG,To annotate
/srv/shared_leopard_toad/2024/02.09.2024/6R/104MEDIA/104MEDIA/DSCF0457.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/22.09-29.09.2025/3R/100MEDIA/DSCF0248.JPG,To annotate
/srv/shared_leopard_toad/2024/02.09.2024/6R/incomplete/100MEDIA/DSCF0670.JPG,To annotate
/srv/shared_leopard_toad/2024/18.11.2024/3R/104MEDIA/DSCF0219.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/06.10-13.10.2025/5R/104MEDIA/DSCF0204.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/15.09-22.09.2025/4Z/109MEDIA/DSCF0412.JPG,To annotate
/srv/shared_leopard_toad/2024/23.08.2024/5R/100MEDIA/DSCF0177.JPG,To annotate
/srv/shared_leopard_toad/2024/26.09.2024/6Z/106MEDIA/DSCF0941.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/6R/109MEDIA/DSCF0378.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/09.09.15.09.2025/5R/102MEDIA/DSCF0711.JPG,To annotate
/srv/shared_leopard_toad/2024/09.02.2024/4Z/108MEDIA/DSCF0402.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/29.09.06.10.2025/6R/106MEDIA/DSCF0455.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/22.09-29.09.2025/6R/106MEDIA/DSCF0872.JPG,To annotate
/srv/shared_leopard_toad/2024/26.09.2024/3R/105MEDIA/DSCF0847.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/29.09.06.10.2025/3Z/107MEDIA/DSCF0432.JPG,To annotate
/srv/shared_leopard_toad/2025/Documents/12.19.08.2025/5R/103MEDIA/DSCF0144.JPG,To annotate
