epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,43.922,1.64829,5.53123,0.01201,0.10552,0.05498,0.07047,0.04381,1.70669,5.68623,0.00998,4.287e-05,4.287e-05,4.287e-05
2,45.8252,1.78121,5.31379,0.01199,0.07579,0.09608,0.06381,0.03256,1.64804,5.38096,0.00916,9.90397e-05,9.90397e-05,9.90397e-05
3,47.9659,1.83891,4.78833,0.01246,0.09974,0.3516,0.09995,0.0576,1.5724,4.50039,0.00842,0.000154078,0.000154078,0.000154078
4,50.1722,1.62499,3.60278,0.00922,0.18344,0.27017,0.20834,0.12971,1.40417,3.14469,0.00707,0.000207984,0.000207984,0.000207984
5,52.42,1.54268,2.73814,0.00929,0.18015,0.29167,0.22081,0.14842,1.34717,2.68551,0.00664,0.000260758,0.000260758,0.000260758
6,54.7196,1.37934,2.36215,0.0078,0.24551,0.33333,0.35527,0.2468,1.28938,2.59689,0.00652,0.000312401,0.000312401,0.000312401
7,57.2106,1.42505,2.21664,0.00652,0.80645,0.19444,0.36885,0.25403,1.24925,2.36357,0.00613,0.000362912,0.000362912,0.000362912
8,59.4567,1.36886,1.96058,0.00841,0.92881,0.18056,0.38558,0.25427,1.26702,2.23444,0.00628,0.000412291,0.000412291,0.000412291
9,61.6584,1.2947,1.80475,0.0073,0.78064,0.31944,0.52785,0.35531,1.18795,1.84646,0.00583,0.000460538,0.000460538,0.000460538
10,63.8467,1.15945,1.57878,0.00774,0.36753,0.7051,0.60971,0.42205,1.15061,1.59205,0.00575,0.000507654,0.000507654,0.000507654
11,66.1459,1.2643,1.51783,0.00676,0.48387,0.69825,0.70097,0.5027,1.11613,1.43337,0.00568,0.000553637,0.000553637,0.000553637
12,68.3921,1.23255,1.51464,0.00673,0.57205,0.62957,0.70631,0.50207,1.13714,1.43144,0.00575,0.000598489,0.000598489,0.000598489
13,70.5121,1.15001,1.25122,0.00705,0.61532,0.67028,0.76775,0.52755,1.20471,1.44925,0.00602,0.00064221,0.00064221,0.00064221
