epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
1,18.1945,0.22891,0.44321,0.07139,0.88766,0.83409,0.82869,0.57883,0.33473,0.66374,0.10288,0.00017148,0.00017148,0.00017148
2,36.36,0.2662,0.46433,0.09303,0.9461,0.72584,0.79843,0.55487,0.34081,0.71558,0.10433,0.000345461,0.000345461,0.000345461
3,49.0108,0.216,0.44134,0.09335,0.88483,0.75228,0.80714,0.56156,0.3247,0.79976,0.09766,0.000507181,0.000507181,0.000507181
4,61.1179,0.25596,0.46933,0.11416,0.89597,0.73199,0.82017,0.57495,0.39683,0.98828,0.13098,0.00065664,0.00065664,0.00065664
5,72.8213,0.30579,0.53487,0.11136,0.868,0.6484,0.70872,0.51113,0.36648,0.67232,0.11816,0.000793838,0.000793838,0.000793838
6,84.7094,0.25524,0.42121,0.10515,0.89363,0.66104,0.71967,0.51378,0.38234,1.01504,0.11733,0.000918776,0.000918776,0.000918776
7,96.4238,0.23995,0.57528,0.08381,0.97131,0.76053,0.80844,0.57314,0.35125,0.86107,0.1088,0.00103145,0.00103145,0.00103145
8,108.219,0.26595,0.59152,0.08362,0.95829,0.68835,0.75545,0.51678,0.37357,1.02883,0.10761,0.0010989,0.0010989,0.0010989
9,119.811,0.26706,0.47449,0.0935,0.83748,0.86805,0.8729,0.59497,0.36192,0.62914,0.10537,0.00105174,0.00105174,0.00105174
10,131.786,0.27926,0.60459,0.10796,0.66362,0.83562,0.73509,0.49609,0.35961,0.73205,0.10939,0.00100459,0.00100459,0.00100459
11,143.481,0.28517,0.67275,0.06778,0.94544,0.73131,0.83654,0.57175,0.36341,0.62798,0.11462,0.00095743,0.00095743,0.00095743
12,155.315,0.24339,0.57497,0.08076,0.88975,0.82587,0.83484,0.59021,0.33165,0.70864,0.1061,0.000910273,0.000910273,0.000910273
13,166.931,0.31017,0.50721,0.10695,0.88305,0.7519,0.8286,0.57721,0.46368,0.54614,0.17341,0.000863116,0.000863116,0.000863116
14,178.732,0.25861,0.4463,0.08374,0.93366,0.57747,0.66455,0.4321,0.66972,0.77416,0.29721,0.000815959,0.000815959,0.000815959
15,190.425,0.28368,0.47472,0.07317,0.97584,0.83983,0.87813,0.59885,0.43804,0.58142,0.13694,0.000768802,0.000768802,0.000768802
16,202.396,0.23647,0.43578,0.07969,0.94886,0.78011,0.83425,0.58878,0.35263,0.74957,0.10436,0.000721645,0.000721645,0.000721645
17,214.026,0.22135,0.40635,0.08693,0.95262,0.80765,0.83698,0.57292,0.34658,0.80061,0.10241,0.000674488,0.000674488,0.000674488
18,225.781,0.2309,0.42575,0.07197,0.92173,0.78809,0.82618,0.55111,0.39895,0.73918,0.13103,0.000627331,0.000627331,0.000627331
19,237.411,0.23673,0.43607,0.08392,0.96599,0.86184,0.8807,0.60682,0.3667,0.67501,0.10742,0.000580174,0.000580174,0.000580174
20,249.227,0.24081,0.38887,0.09319,0.79338,0.83486,0.82188,0.57577,0.39601,0.6962,0.12385,0.000533017,0.000533017,0.000533017
21,266.151,0.24687,0.38199,0.11079,0.91647,0.69571,0.79843,0.54933,0.45884,0.72897,0.15198,0.00048586,0.00048586,0.00048586
22,278.279,0.15722,0.32119,0.05328,0.9361,0.82135,0.87735,0.6394,0.36052,0.71296,0.10898,0.000438703,0.000438703,0.000438703
23,290.053,0.21245,0.39753,0.11072,0.98812,0.74247,0.8543,0.62211,0.36428,0.89892,0.11389,0.000391546,0.000391546,0.000391546
24,301.755,0.18848,0.32279,0.06986,0.99129,0.82303,0.8732,0.65003,0.31884,0.67416,0.09692,0.000344389,0.000344389,0.000344389
25,313.507,0.16856,0.34551,0.05767,0.93143,0.78672,0.87225,0.63369,0.32241,0.74027,0.10611,0.000297232,0.000297232,0.000297232
26,325.193,0.18473,0.35669,0.0676,0.98587,0.73578,0.8437,0.61272,0.3214,0.77723,0.09887,0.000250075,0.000250075,0.000250075
27,336.719,0.1626,0.30881,0.05176,0.93449,0.746,0.8516,0.6082,0.32436,0.78955,0.0984,0.000202918,0.000202918,0.000202918
28,348.372,0.1501,0.27755,0.0516,0.98912,0.68417,0.80293,0.58297,0.3393,0.80458,0.09981,0.000155761,0.000155761,0.000155761
29,359.962,0.14139,0.28983,0.05025,0.94147,0.70395,0.81681,0.59848,0.3465,0.75567,0.1041,0.000108604,0.000108604,0.000108604
30,371.624,0.14062,0.26988,0.0546,0.91321,0.71504,0.82101,0.59573,0.33098,0.7783,0.10036,6.1447e-05,6.1447e-05,6.1447e-05
