epoch,train_loss,val_loss,train_classifier_loss,val_classifier_loss,learning_rate
1,0.0937605157494545,0.22620201855897903,0.04749586023390293,0.10064723901450634,0.0001
2,0.0707030851393938,0.18921637535095215,0.02891420926898718,0.0832712072879076,0.0001
3,0.06600909791886807,0.18544755689799786,0.027188044041395187,0.08878762181848288,0.0001
4,0.05951368063688278,0.16903583891689777,0.025346748158335687,0.08128602989017963,0.0001
5,0.05839065127074718,0.16039493307471275,0.025042130053043364,0.07963202521204948,0.0001
6,0.0530340813100338,0.15396121889352798,0.022148639988154174,0.07730242982506752,0.0001
7,0.04835938885807991,0.15361719392240047,0.019362151715904476,0.07575662713497877,0.0001
8,0.04668784588575363,0.15615704283118248,0.019732165336608886,0.08107039518654346,0.0001
9,0.04811623841524124,0.15430103428661823,0.01811799742281437,0.07742797210812569,0.0001
10,0.045743849128484726,0.15679514408111572,0.017516062408685685,0.08078034222126007,0.0001
11,0.045634358376264575,0.15964155085384846,0.017764693405479193,0.08525063842535019,0.0001
12,0.04356338642537594,0.16512471809983253,0.015532730799168348,0.09013770520687103,0.0001
13,0.04377587251365185,0.15830560587346554,0.01622649673372507,0.08462173491716385,0.0001
14,0.04245238807052374,0.15250302106142044,0.015568447485566139,0.07951498124748468,5e-05
15,0.03938340898603201,0.1507408730685711,0.014333039429038763,0.07830999325960875,5e-05
16,0.040421904530376196,0.15436316654086113,0.013912668498232961,0.08223098888993263,5e-05
17,0.03992326576262713,0.15232213586568832,0.013561739213764667,0.08052502106875181,5e-05
18,0.037832398898899555,0.16257446631789207,0.012116443738341332,0.09198492206633091,5e-05
19,0.03411433510482311,0.15915998257696629,0.01136359702795744,0.08836754783987999,5e-05
20,0.03611014001071453,0.14846108853816986,0.012259831838309764,0.07774930913001299,5e-05
21,0.037805719673633574,0.1635669246315956,0.012762519903481007,0.09208053909242153,5e-05
22,0.03514197710901499,0.16036852449178696,0.011370019940659403,0.08978768065571785,5e-05
23,0.03341148141771555,0.16181585378944874,0.010245988005772233,0.09156115539371967,5e-05
24,0.03601869512349367,0.15034767985343933,0.011885886546224356,0.08047234639525414,5e-05
25,0.03449144847691059,0.15935100987553596,0.011478937417268752,0.09021651931107044,5e-05
26,0.03467641230672598,0.15855394303798676,0.01085069552063942,0.08818319626152515,5e-05
27,0.033103189431130886,0.15805167704820633,0.009957377845421434,0.08759931847453117,2.5e-05
28,0.03284419067203999,0.15592190064489841,0.009919112501665949,0.08658728748559952,2.5e-05
29,0.03165292926132679,0.15802371315658092,0.009198388550430536,0.08912540599703789,2.5e-05
30,0.03300916627049446,0.15760024450719357,0.009246640698984265,0.0893701370805502,2.5e-05
31,0.031201968528330327,0.15804492309689522,0.008913647523149848,0.09010700695216656,2.5e-05
32,0.03170206006616354,0.1580088846385479,0.009147442551329732,0.09089352376759052,2.5e-05
33,0.03217922635376454,0.15695985779166222,0.00890133585780859,0.08876506239175797,1.25e-05
34,0.03024315871298313,0.15753859281539917,0.007979874638840556,0.08963513746857643,1.25e-05
35,0.03242404516786337,0.15537088736891747,0.00927214315161109,0.08794787339866161,1.25e-05
36,0.03185768071562052,0.1537810117006302,0.00880181472748518,0.08645561710000038,1.25e-05
37,0.03036977779120207,0.15786785259842873,0.007396491849794984,0.09042077139019966,1.25e-05
38,0.030690392665565013,0.156674699857831,0.0081431332975626,0.08965212665498257,1.25e-05
39,0.028971787355840207,0.15742526203393936,0.00772294937632978,0.0903884693980217,6.25e-06
40,0.03082685377448797,0.15819002874195576,0.007899240637198091,0.09106381796300411,6.25e-06
41,0.031688152067363265,0.15834462642669678,0.008294952195137739,0.09145813807845116,6.25e-06
42,0.03322847653180361,0.15905791521072388,0.009614788694307208,0.09203293733298779,6.25e-06
43,0.030812054127454757,0.15667185187339783,0.008102564001455903,0.09008012898266315,6.25e-06
44,0.03077132683247328,0.15872285515069962,0.007989599462598562,0.09152260422706604,6.25e-06
45,0.02963000927120447,0.15837753377854824,0.007653099251911044,0.09142148308455944,3.125e-06
