epoch,train_loss,val_loss,train_classifier_loss,val_classifier_loss,learning_rate
1,0.12545746454270557,0.16961518116295338,0.0876262147212401,0.07839603070169687,0.0001
2,0.05579242104431614,0.14897235110402107,0.02608083063387312,0.07949491729959846,0.0001
3,0.04436662880470976,0.12630967609584332,0.020112039273953997,0.06396876974031329,0.0001
4,0.03453270660247654,0.13091499544680119,0.015384561047540046,0.06704352423548698,0.0001
5,0.03719128214288503,0.13098944257944822,0.015836196282180026,0.06933679338544607,0.0001
6,0.033888832782395184,0.12934379279613495,0.012549009508802556,0.06507717398926616,0.0001
7,0.028920083481352776,0.11178907658904791,0.012190207562525757,0.060107996920123696,0.0001
8,0.029326697942451574,0.12832580413669348,0.011200243861821946,0.060809142887592316,0.0001
9,0.02712778202840127,0.138334134593606,0.010391478004748933,0.06550615280866623,0.0001
10,0.025569692894350737,0.15886225551366806,0.009369671097374521,0.08629676047712564,0.0001
11,0.024820951279252768,0.1393558019772172,0.009310365581768565,0.06575269903987646,0.0001
12,0.02601165471423883,0.15461182221770287,0.009599089171388187,0.07509278366342187,0.0001
13,0.023401860787998885,0.14780572336167097,0.00877963309903862,0.07930276216939092,0.0001
14,0.02391407450340921,0.16631245240569115,0.00911784990603337,0.08395282784476876,5e-05
15,0.020032340165926144,0.14831699803471565,0.007361346804827917,0.07845652848482132,5e-05
16,0.020217353281623218,0.13743905443698168,0.007538966838183114,0.07096073916181922,5e-05
17,0.01866628874267917,0.13128175679594278,0.007263244337082142,0.06772262416779995,5e-05
18,0.020995035556552466,0.14002903830260038,0.007706309974309988,0.07163605000823736,5e-05
19,0.021785373653983697,0.12486456613987684,0.00813542255491484,0.061612691497430205,5e-05
20,0.02005748539522756,0.11967249121516943,0.0072585640773468185,0.05850605620071292,2.5e-05
21,0.019639324869785924,0.11941532837226987,0.007516350953665096,0.05771371489390731,2.5e-05
22,0.019149597321757028,0.12582360161468387,0.007607365702938296,0.06320702051743865,2.5e-05
23,0.018137751897484122,0.12802910478785634,0.007382558394056105,0.06419184524565935,2.5e-05
24,0.018518870194384363,0.12684206338599324,0.00699418634394533,0.0649864876177162,2.5e-05
25,0.017107653107814258,0.12822491768747568,0.006721881229168503,0.0658893275540322,2.5e-05
26,0.017557283958012704,0.12610416999086738,0.0066474742015998345,0.06380898342467844,1.25e-05
27,0.015280139868991682,0.1283991215750575,0.005960742762908922,0.06702090334147215,1.25e-05
