epoch,train_loss,val_loss,train_classifier_loss,val_classifier_loss,learning_rate
1,0.08642405085265636,0.1331512052565813,0.03462183359079063,0.06781264301389456,0.0001
2,0.08364692330360413,0.13026257138699293,0.03313659876585007,0.0675252708606422,0.0001
3,0.07279157871380448,0.13222962338477373,0.029478237265720963,0.06837533274665475,0.0001
4,0.07050263555720448,0.11871207319200039,0.027090901974588633,0.05802812334150076,0.0001
5,0.06553117139264941,0.1296106893569231,0.025685613742098212,0.0673845810815692,0.0001
6,0.06821277341805398,0.12725916970521212,0.025338547478895634,0.06548012513667345,0.0001
7,0.056733273435384035,0.13485219422727823,0.021341129206120968,0.07094551343470812,0.0001
8,0.05979263735935092,0.13553837966173887,0.02299297822173685,0.07411061879247427,0.0001
9,0.0638651023618877,0.12585720978677273,0.023573856335133314,0.06501654582098126,0.0001
10,0.050897080451250076,0.1502507207915187,0.018631181097589433,0.08534901170060039,0.0001
11,0.05083089927211404,0.1287475861608982,0.01828457461670041,0.06604213220998645,5e-05
12,0.05331337498500943,0.1335451677441597,0.019363811938092113,0.06989151705056429,5e-05
13,0.04795436607673764,0.1545058935880661,0.017305221292190254,0.08799444604665041,5e-05
14,0.040302727837115526,0.14510672446340322,0.013897767872549593,0.08049508277326822,5e-05
15,0.04333950323052704,0.14621229842305183,0.016021796269342303,0.08280662284232676,5e-05
16,0.04231349122710526,0.14549645874649286,0.01462168269790709,0.08120036078616977,5e-05
17,0.040340583538636565,0.14227684680372477,0.014210162917152047,0.0785806835629046,2.5e-05
18,0.04596144938841462,0.13618212938308716,0.016888660611584783,0.07493954128585756,2.5e-05
19,0.05194334057159722,0.1383616402745247,0.01946007221704349,0.07806430058553815,2.5e-05
