epoch,train_loss,val_loss,train_classifier_loss,val_classifier_loss,learning_rate
1,0.04087207382544875,0.15294882468879223,0.0165496893459931,0.0906012044288218,0.0001
2,0.03829678315669298,0.13831661734730005,0.015500930068083108,0.07438682857900858,0.0001
3,0.036515620863065125,0.13646673783659935,0.014734443742781878,0.07487109955400229,0.0001
4,0.03237893846817315,0.1319586569443345,0.012484952167142183,0.07201859401538968,0.0001
5,0.028086163802072406,0.13587528560310602,0.00961391841992736,0.07346533564850688,0.0001
6,0.026279084815178065,0.1544055687263608,0.009476010897196829,0.08588294312357903,0.0001
7,0.026480331923812626,0.15053350571542978,0.009365800721570849,0.08800758421421051,0.0001
8,0.024187364894896746,0.16036577243357897,0.008299500157590955,0.09203198505565524,0.0001
9,0.026087416103109717,0.1505728531628847,0.009770501707680523,0.08434244571253657,0.0001
10,0.02396374928066507,0.15251313615590334,0.008437638793839141,0.08186773303896189,0.0001
11,0.02501575923524797,0.1511393217369914,0.008159528224496171,0.08493080269545317,5e-05
12,0.02097405360545963,0.1539371544495225,0.006916745111811906,0.08692566258832812,5e-05
13,0.01950006086844951,0.16128254495561123,0.006436480913544073,0.09033511113375425,5e-05
14,0.018775198026560247,0.1608332535251975,0.006344914349028841,0.09367551002651453,5e-05
15,0.01886962717399001,0.16252128314226866,0.006422957067843527,0.09068491868674755,5e-05
16,0.019158742143190466,0.14776815846562386,0.006768771965289489,0.08092497941106558,5e-05
17,0.016033782425802202,0.17005452048033476,0.0054029395105317235,0.09831271320581436,2.5e-05
18,0.016681658278685063,0.16425014566630125,0.006029337493237108,0.09354021679610014,2.5e-05
19,0.017237591068260373,0.18115600291639566,0.006293477566214278,0.10732465097680688,2.5e-05
