image_path,image_name,subfolder,class_id,class_name,confidence,xmin,ymin,xmax,ymax
/srv/shared_leopard_toad/2024/23.08.2024/6R/103MEDIA/DSCF0135.JPG,DSCF0135.JPG,6R/103MEDIA,2,Western_Leopard_Toad,0.0558,2130.7,2171.5,2306.3,2342.0
/srv/shared_leopard_toad/2024/23.08.2024/6R/103MEDIA/DSCF0135.JPG,DSCF0135.JPG,6R/103MEDIA,0,Other_Amphibian,0.0504,2130.7,2171.5,2306.3,2342.0
/srv/shared_leopard_toad/2024/23.08.2024/6R/103MEDIA/DSCF0135.JPG,DSCF0135.JPG,6R/103MEDIA,0,Other_Amphibian,0.0220,2302.7,1862.0,2487.7,2115.6
/srv/shared_leopard_toad/2024/23.08.2024/6R/103MEDIA/DSCF0993.JPG,DSCF0993.JPG,6R/103MEDIA,0,Other_Amphibian,0.1479,2273.8,1889.5,2491.2,2148.8
/srv/shared_leopard_toad/2024/23.08.2024/6R/103MEDIA/DSCF0993.JPG,DSCF0993.JPG,6R/103MEDIA,2,Western_Leopard_Toad,0.1075,2116.8,2201.6,2303.1,2366.0
/srv/shared_leopard_toad/2024/23.08.2024/6R/103MEDIA/DSCF0993.JPG,DSCF0993.JPG,6R/103MEDIA,0,Other_Amphibian,0.0379,2116.8,2201.6,2303.1,2366.0
/srv/shared_leopard_toad/2024/23.08.2024/6R/103MEDIA/DSCF0993.JPG,DSCF0993.JPG,6R/103MEDIA,2,Western_Leopard_Toad,0.0298,2273.8,1889.5,2491.2,2148.8
/srv/shared_leopard_toad/2024/23.08.2024/6R/103MEDIA/DSCF0012.JPG,DSCF0012.JPG,6R/103MEDIA,0,Other_Amphibian,0.0498,2130.1,2171.6,2305.2,2342.0
/srv/shared_leopard_toad/2024/23.08.2024/6R/103MEDIA/DSCF0012.JPG,DSCF0012.JPG,6R/103MEDIA,2,Western_Leopard_Toad,0.0446,2130.1,2171.6,2305.2,2342.0
/srv/shared_leopard_toad/2024/23.08.2024/6R/103MEDIA/DSCF0012.JPG,DSCF0012.JPG,6R/103MEDIA,0,Other_Amphibian,0.0305,2303.0,1862.5,2488.3,2112.6
/srv/shared_leopard_toad/2024/23.08.2024/6R/103MEDIA/DSCF0488.JPG,DSCF0488.JPG,6R/103MEDIA,2,Western_Leopard_Toad,0.0422,1286.7,685.9,1645.1,1104.2
/srv/shared_leopard_toad/2024/23.08.2024/6R/103MEDIA/DSCF0466.JPG,DSCF0466.JPG,6R/103MEDIA,2,Western_Leopard_Toad,0.0267,1251.3,674.0,1654.7,1106.8
/srv/shared_leopard_toad/2024/23.08.2024/6R/103MEDIA/DSCF0911.JPG,DSCF0911.JPG,6R/103MEDIA,2,Western_Leopard_Toad,0.1809,2116.0,2202.5,2296.5,2366.9
/srv/shared_leopard_toad/2024/23.08.2024/6R/103MEDIA/DSCF0911.JPG,DSCF0911.JPG,6R/103MEDIA,0,Other_Amphibian,0.0283,2276.9,1889.5,2492.4,2143.2
/srv/shared_leopard_toad/2024/23.08.2024/6R/103MEDIA/DSCF0911.JPG,DSCF0911.JPG,6R/103MEDIA,0,Other_Amphibian,0.0240,2116.0,2202.5,2296.5,2366.9
/srv/shared_leopard_toad/2024/23.08.2024/6R/103MEDIA/DSCF0215.JPG,DSCF0215.JPG,6R/103MEDIA,2,Western_Leopard_Toad,0.1218,2127.6,2168.8,2306.6,2342.6
/srv/shared_leopard_toad/2024/23.08.2024/6R/103MEDIA/DSCF0215.JPG,DSCF0215.JPG,6R/103MEDIA,0,Other_Amphibian,0.0619,2127.6,2168.8,2306.6,2342.6
/srv/shared_leopard_toad/2024/23.08.2024/6R/103MEDIA/DSCF0215.JPG,DSCF0215.JPG,6R/103MEDIA,0,Other_Amphibian,0.0566,2303.6,1861.7,2488.8,2115.6
/srv/shared_leopard_toad/2024/23.08.2024/6R/103MEDIA/DSCF0173.JPG,DSCF0173.JPG,6R/103MEDIA,2,Western_Leopard_Toad,0.1259,2127.9,2168.6,2307.2,2340.5
/srv/shared_leopard_toad/2024/23.08.2024/6R/103MEDIA/DSCF0173.JPG,DSCF0173.JPG,6R/103MEDIA,0,Other_Amphibian,0.0455,2127.9,2168.6,2307.2,2340.5
/srv/shared_leopard_toad/2024/23.08.2024/6R/103MEDIA/DSCF0173.JPG,DSCF0173.JPG,6R/103MEDIA,0,Other_Amphibian,0.0380,2298.5,1861.3,2488.0,2115.9
/srv/shared_leopard_toad/2024/23.08.2024/6R/103MEDIA/DSCF0464.JPG,DSCF0464.JPG,6R/103MEDIA,2,Western_Leopard_Toad,0.1018,1274.0,679.4,1654.1,1104.2
/srv/shared_leopard_toad/2024/23.08.2024/6R/103MEDIA/DSCF0001.JPG,DSCF0001.JPG,6R/103MEDIA,2,Western_Leopard_Toad,0.0746,2130.1,2174.1,2307.8,2341.3
/srv/shared_leopard_toad/2024/23.08.2024/6R/103MEDIA/DSCF0001.JPG,DSCF0001.JPG,6R/103MEDIA,0,Other_Amphibian,0.0470,2308.4,1862.1,2488.2,2111.6
/srv/shared_leopard_toad/2024/23.08.2024/6R/103MEDIA/DSCF0001.JPG,DSCF0001.JPG,6R/103MEDIA,0,Other_Amphibian,0.0303,2130.1,2174.1,2307.8,2341.3
/srv/shared_leopard_toad/2024/23.08.2024/6R/103MEDIA/DSCF0922.JPG,DSCF0922.JPG,6R/103MEDIA,2,Western_Leopard_Toad,0.2386,2116.7,2201.8,2300.9,2365.8
/srv/shared_leopard_toad/2024/23.08.2024/6R/103MEDIA/DSCF0922.JPG,DSCF0922.JPG,6R/103MEDIA,0,Other_Amphibian,0.1792,2274.9,1887.5,2491.1,2149.6
