epoch,train_loss,val_loss,train_classifier_loss,val_classifier_loss,learning_rate
1,0.3705997411161661,0.2817165069282055,0.26607321482151747,0.15800545550882816,0.0001
2,0.19461067207157612,0.2162694875150919,0.08631280530244112,0.09134834352880716,0.0001
3,0.1469582738354802,0.1572232823818922,0.05953187169507146,0.07093179738149047,0.0001
4,0.11830497346818447,0.13084767572581768,0.04946801345795393,0.058674274012446404,0.0001
5,0.10105287283658981,0.12504763901233673,0.0382984783500433,0.04839875642210245,0.0001
6,0.09933833684772253,0.11803282238543034,0.03640200151130557,0.045019925106316805,0.0001
7,0.0824447562918067,0.10688576009124517,0.028486252762377262,0.04328900668770075,0.0001
8,0.06860350212082267,0.10949886403977871,0.023416643380187452,0.046236816328018904,0.0001
9,0.07870590593665838,0.11334938369691372,0.026544809923507273,0.04857674241065979,0.0001
10,0.06902653956785798,0.11539826169610023,0.023327876697294414,0.049683986231684685,0.0001
11,0.0620598834939301,0.11829626653343439,0.020734750665724277,0.052621336188167334,0.0001
12,0.062153683975338936,0.11727029085159302,0.021548543125391006,0.05730391410179436,0.0001
13,0.05971658742055297,0.11842471081763506,0.020781642757356167,0.05671325046569109,0.0001
14,0.05687651131302118,0.11767809092998505,0.020056864712387323,0.05797347566112876,5e-05
15,0.049388132989406586,0.11574320495128632,0.017890640418045223,0.0561297363601625,5e-05
16,0.05639738915488124,0.12321669701486826,0.020463883294723928,0.06153469206765294,5e-05
17,0.05999871273525059,0.12462339084595442,0.022036621114239097,0.06137842172756791,5e-05
18,0.054940886329859495,0.13190380856394768,0.019658730598166585,0.06316547165624797,5e-05
19,0.052528335712850094,0.1309498781338334,0.019048091606236994,0.06532317190431058,5e-05
20,0.05228537693619728,0.12694533541798592,0.01965087396092713,0.0631449706852436,2.5e-05
21,0.049783582566305995,0.1309381751343608,0.018826367566362023,0.06335081811994314,2.5e-05
22,0.05170008447021246,0.1332280319184065,0.020249350811354816,0.06651608599349856,2.5e-05
23,0.047971276799216866,0.1333532491698861,0.018003373872488737,0.06601058365777135,2.5e-05
24,0.04256612551398575,0.13451950438320637,0.01582630490884185,0.06634866073727608,2.5e-05
25,0.04555476037785411,0.13375809509307146,0.017832209588959813,0.06833466212265193,2.5e-05
26,0.04224426462315023,0.1381025519222021,0.01602886593900621,0.07050729542970657,1.25e-05
27,0.04539433587342501,0.14050056785345078,0.018240058794617653,0.07182764075696468,1.25e-05
