image_path,evaluation
/srv/shared_leopard_toad/2025/Documents/06.10-13.10.2025/3Z/103MEDIA/DSCF0501.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/06.10-13.10.2025/3Z/103MEDIA/DSCF0901.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/06.10-13.10.2025/3Z/107MEDIA/DSCF0999.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/06.10-13.10.2025/3Z/107MEDIA/DSCF0595.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/06.10-13.10.2025/3Z/105MEDIA/DSCF0393.JPG,Correct
/srv/shared_leopard_toad/2025/Documents/06.10-13.10.2025/3Z/105MEDIA/DSCF0837.JPG,Correct
/srv/shared_leopard_toad/2025/Documents/06.10-13.10.2025/3Z/105MEDIA/DSCF0799.JPG,Correct
/srv/shared_leopard_toad/2025/Documents/06.10-13.10.2025/3Z/105MEDIA/DSCF0836.JPG,Correct
/srv/shared_leopard_toad/2025/Documents/06.10-13.10.2025/3Z/108MEDIA/DSCF0983.JPG,Correct
/srv/shared_leopard_toad/2025/Documents/06.10-13.10.2025/3Z/108MEDIA/DSCF0981.JPG,Correct
/srv/shared_leopard_toad/2025/Documents/06.10-13.10.2025/3Z/108MEDIA/DSCF0982.JPG,Correct
/srv/shared_leopard_toad/2025/Documents/06.10-13.10.2025/3Z/108MEDIA/DSCF0985.JPG,Correct
/srv/shared_leopard_toad/2025/Documents/06.10-13.10.2025/3Z/108MEDIA/DSCF0987.JPG,Correct
/srv/shared_leopard_toad/2025/Documents/06.10-13.10.2025/3Z/106MEDIA/DSCF0428.JPG,Correct
/srv/shared_leopard_toad/2025/Documents/06.10-13.10.2025/3Z/106MEDIA/DSCF0427.JPG,Correct
/srv/shared_leopard_toad/2025/Documents/06.10-13.10.2025/3Z/100MEDIA/DSCF0712.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/06.10-13.10.2025/3Z/100MEDIA/DSCF0713.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/06.10-13.10.2025/3Z/100MEDIA/DSCF0067.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/06.10-13.10.2025/3Z/100MEDIA/DSCF0716.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/06.10-13.10.2025/3Z/100MEDIA/DSCF0065.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/06.10-13.10.2025/3Z/100MEDIA/DSCF0613.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/06.10-13.10.2025/3Z/100MEDIA/DSCF0714.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/06.10-13.10.2025/3Z/100MEDIA/DSCF0711.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/06.10-13.10.2025/3Z/100MEDIA/DSCF0710.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/06.10-13.10.2025/3Z/100MEDIA/DSCF0715.JPG,Incorrect
