image_path,image_name,subfolder,class_id,class_name,confidence,xmin,ymin,xmax,ymax
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/6R/103MEDIA/DSCF0173.JPG,DSCF0173.JPG,6R/103MEDIA,0,Other_Amphibian,0.2037,2724.7,1800.0,2803.6,1879.6
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/6R/103MEDIA/DSCF0891.JPG,DSCF0891.JPG,6R/103MEDIA,0,Other_Amphibian,0.2383,5084.3,1098.3,5200.5,1271.6
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/6R/103MEDIA/DSCF0394.JPG,DSCF0394.JPG,6R/103MEDIA,0,Other_Amphibian,0.2249,5086.5,1099.8,5203.5,1270.1
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/6R/103MEDIA/DSCF0439.JPG,DSCF0439.JPG,6R/103MEDIA,0,Other_Amphibian,0.2289,2653.7,1.8,3142.3,344.0
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/6R/103MEDIA/DSCF0439.JPG,DSCF0439.JPG,6R/103MEDIA,0,Other_Amphibian,0.2150,2657.2,2.3,3154.6,341.0
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/6R/103MEDIA/DSCF0165.JPG,DSCF0165.JPG,6R/103MEDIA,0,Other_Amphibian,0.2162,2723.7,1797.6,2809.8,1879.1
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/6R/103MEDIA/DSCF0171.JPG,DSCF0171.JPG,6R/103MEDIA,0,Other_Amphibian,0.2104,2724.1,1800.1,2804.2,1879.5
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/6R/103MEDIA/DSCF0448.JPG,DSCF0448.JPG,6R/103MEDIA,0,Other_Amphibian,0.9116,2241.8,357.0,2688.0,835.4
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/6R/103MEDIA/DSCF0691.JPG,DSCF0691.JPG,6R/103MEDIA,0,Other_Amphibian,0.9365,1968.7,2500.7,2239.2,2779.5
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/6R/103MEDIA/DSCF0182.JPG,DSCF0182.JPG,6R/103MEDIA,0,Other_Amphibian,0.2413,2735.5,1802.1,2808.5,1877.5
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/6R/103MEDIA/DSCF0180.JPG,DSCF0180.JPG,6R/103MEDIA,0,Other_Amphibian,0.2493,2732.7,1803.1,2806.0,1879.4
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/6R/103MEDIA/DSCF0302.JPG,DSCF0302.JPG,6R/103MEDIA,0,Other_Amphibian,0.2278,4658.7,495.4,4849.0,681.4
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/6R/103MEDIA/DSCF0692.JPG,DSCF0692.JPG,6R/103MEDIA,0,Other_Amphibian,0.9287,2080.0,2346.7,2351.0,2652.9
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/6R/103MEDIA/DSCF0441.JPG,DSCF0441.JPG,6R/103MEDIA,0,Other_Amphibian,0.2629,2387.9,179.8,2904.1,619.0
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/6R/103MEDIA/DSCF0696.JPG,DSCF0696.JPG,6R/103MEDIA,0,Other_Amphibian,0.4675,2304.6,1333.2,2475.5,1711.5
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/6R/103MEDIA/DSCF0831.JPG,DSCF0831.JPG,6R/103MEDIA,0,Other_Amphibian,0.2260,5089.0,1096.5,5201.0,1271.9
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/6R/103MEDIA/DSCF0179.JPG,DSCF0179.JPG,6R/103MEDIA,0,Other_Amphibian,0.2213,2726.5,1801.1,2801.8,1878.5
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/6R/103MEDIA/DSCF0162.JPG,DSCF0162.JPG,6R/103MEDIA,0,Other_Amphibian,0.2134,2718.2,1796.5,2804.8,1877.2
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/6R/103MEDIA/DSCF0331.JPG,DSCF0331.JPG,6R/103MEDIA,0,Other_Amphibian,0.3306,3725.8,2546.6,3892.0,2804.5
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/6R/103MEDIA/DSCF0843.JPG,DSCF0843.JPG,6R/103MEDIA,0,Other_Amphibian,0.2158,5086.5,1097.5,5198.3,1269.4
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/6R/103MEDIA/DSCF0447.JPG,DSCF0447.JPG,6R/103MEDIA,0,Other_Amphibian,0.4246,2231.7,428.8,2553.6,829.3
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/6R/103MEDIA/DSCF0447.JPG,DSCF0447.JPG,6R/103MEDIA,0,Other_Amphibian,0.4143,2230.1,428.4,2584.1,829.6
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/6R/103MEDIA/DSCF0447.JPG,DSCF0447.JPG,6R/103MEDIA,0,Other_Amphibian,0.2612,2234.7,430.4,2537.6,829.8
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/6R/105MEDIA/DSCF0464.JPG,DSCF0464.JPG,6R/105MEDIA,0,Other_Amphibian,0.2957,1388.9,955.9,1511.7,1067.0
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/6R/105MEDIA/DSCF0430.JPG,DSCF0430.JPG,6R/105MEDIA,0,Other_Amphibian,0.2527,1384.6,955.5,1505.6,1070.3
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/6R/105MEDIA/DSCF0560.JPG,DSCF0560.JPG,6R/105MEDIA,0,Other_Amphibian,0.2839,1383.9,957.1,1514.1,1065.8
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/6R/105MEDIA/DSCF0372.JPG,DSCF0372.JPG,6R/105MEDIA,0,Other_Amphibian,0.2708,1379.6,961.3,1502.6,1071.9
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/6R/105MEDIA/DSCF0342.JPG,DSCF0342.JPG,6R/105MEDIA,0,Other_Amphibian,0.2742,1386.3,953.6,1511.7,1070.8
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/6R/105MEDIA/DSCF0007.JPG,DSCF0007.JPG,6R/105MEDIA,0,Other_Amphibian,0.3687,1385.8,951.6,1504.3,1071.2
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/6R/105MEDIA/DSCF0402.JPG,DSCF0402.JPG,6R/105MEDIA,0,Other_Amphibian,0.2168,1384.7,954.6,1508.0,1069.8
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/6R/105MEDIA/DSCF0237.JPG,DSCF0237.JPG,6R/105MEDIA,0,Other_Amphibian,0.4404,1387.2,949.3,1516.0,1067.6
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/6R/105MEDIA/DSCF0060.JPG,DSCF0060.JPG,6R/105MEDIA,0,Other_Amphibian,0.5381,1386.0,959.8,1504.2,1070.5
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/6R/105MEDIA/DSCF0534.JPG,DSCF0534.JPG,6R/105MEDIA,0,Other_Amphibian,0.2637,1392.2,950.4,1508.4,1066.6
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/6R/105MEDIA/DSCF0155.JPG,DSCF0155.JPG,6R/105MEDIA,0,Other_Amphibian,0.2629,1382.7,958.1,1504.8,1070.7
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/6R/105MEDIA/DSCF0508.JPG,DSCF0508.JPG,6R/105MEDIA,0,Other_Amphibian,0.3799,1380.3,955.1,1504.5,1067.8
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/6R/105MEDIA/DSCF0432.JPG,DSCF0432.JPG,6R/105MEDIA,0,Other_Amphibian,0.3396,1383.7,954.6,1511.7,1068.3
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/6R/105MEDIA/DSCF0052.JPG,DSCF0052.JPG,6R/105MEDIA,0,Other_Amphibian,0.3066,1385.8,953.0,1512.2,1071.3
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/6R/105MEDIA/DSCF0231.JPG,DSCF0231.JPG,6R/105MEDIA,0,Other_Amphibian,0.3799,1383.4,951.3,1509.3,1070.1
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/6R/105MEDIA/DSCF0252.JPG,DSCF0252.JPG,6R/105MEDIA,0,Other_Amphibian,0.4868,1385.0,955.3,1513.0,1069.0
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/6R/105MEDIA/DSCF0472.JPG,DSCF0472.JPG,6R/105MEDIA,0,Other_Amphibian,0.3025,1384.8,955.1,1505.3,1070.7
/srv/shared_leopard_toad/2025/Documents/21-28.08.2025/6R/105MEDIA/DSCF0448.JPG,DSCF0448.JPG,6R/105MEDIA,0,Other_Amphibian,0.3618,1386.5,956.8,1508.9,1067.6
